L6_MAT1A_MAD_Hampel,Sediment_Y_mm,Core_Y_mm,strat_depth_cm,R570R630,R590R690,RMean,R850R950,RABD676
1219,83.62042683,83.62042683,8.362042683,0.878522042,0.87347449,0.13319277,1.03975604,1.002221953
1220,83.68902439,83.68902439,8.368902439,0.874287612,0.871609648,0.133153399,1.035260209,1.001229785
1221,83.75762195,83.75762195,8.375762195,0.876372322,0.872144066,0.133666,1.030773696,1.002312597
1222,83.82621951,83.82621951,8.382621951,0.87414879,0.873562982,0.133524884,1.031662562,1.002245384
1223,83.89481707,83.89481707,8.389481707,0.8762273,0.874569774,0.13402259,1.036780146,1.002837992
1224,83.96341463,83.96341463,8.396341463,0.871992473,0.878304996,0.134988389,1.039244117,1.002457858
1225,84.0320122,84.0320122,8.40320122,0.879290189,0.873016931,0.134968567,1.035898374,1.003016578
1226,84.10060976,84.10060976,8.410060976,0.87566515,0.871826997,0.134650997,1.037588506,1.000996883
1227,84.16920732,84.16920732,8.416920732,0.873205976,0.869197287,0.135045226,1.036405041,1.0046493
1228,84.23780488,84.23780488,8.423780488,0.875208956,0.872038208,0.134440219,1.035122537,1.006459823
1229,84.30640244,84.30640244,8.430640244,0.874238109,0.868462394,0.134580421,1.031533102,1.004521185
1230,84.375,84.375,8.4375,0.875522969,0.868176634,0.134062048,1.033990368,1.002102585
1231,84.44359756,84.44359756,8.444359756,0.875444228,0.869824607,0.134809993,1.038163827,1.003845092
1232,84.51219512,84.51219512,8.451219512,0.872001563,0.872372002,0.135103476,1.039220535,1.003608247
1233,84.58079268,84.58079268,8.458079268,0.874239255,0.874916359,0.135459148,1.040102435,1.00230951
1234,84.64939024,84.64939024,8.464939024,0.878725105,0.881177755,0.1348615,1.035417467,1.002131487
1235,84.7179878,84.7179878,8.47179878,0.876165739,0.873525944,0.133372392,1.034751864,1.001143287
1236,84.78658537,84.78658537,8.478658537,0.882531392,0.874721224,0.133835375,1.032474159,1.000728468
1237,84.85518293,84.85518293,8.485518293,0.875485288,0.867979354,0.133520018,1.037328206,1.003265527
1238,84.92378049,84.92378049,8.492378049,0.873678025,0.87701969,0.134434191,1.036677224,1.002377336
1239,84.99237805,84.99237805,8.499237805,0.87206933,0.871334894,0.134818724,1.039532539,1.00063208
1240,85.06097561,85.06097561,8.506097561,0.875051392,0.869629527,0.134576561,1.036008294,1.002176087
1241,85.12957317,85.12957317,8.512957317,0.877809008,0.871212466,0.133657982,1.030961294,1.00274533
1242,85.19817073,85.19817073,8.519817073,0.87162909,0.868841774,0.132521554,1.030816881,1.001818272
1243,85.26676829,85.26676829,8.526676829,0.87273711,0.870580581,0.1319566,1.036804461,1.000575204
1244,85.33536585,85.33536585,8.533536585,0.872062034,0.875488629,0.132675117,1.038216472,1.002481614
1245,85.40396341,85.40396341,8.540396341,0.875179939,0.873358316,0.13240591,1.040104188,1.004386337
1246,85.47256098,85.47256098,8.547256098,0.8736652,0.874810747,0.132856029,1.040410839,1.003004005
1247,85.54115854,85.54115854,8.554115854,0.878086321,0.876936682,0.132366368,1.036748951,1.002172273
1248,85.6097561,85.6097561,8.56097561,0.879928397,0.875262114,0.131098029,1.035129586,1.002643818
1249,85.67835366,85.67835366,8.567835366,0.87823265,0.876964662,0.130681829,1.029925839,1.000039361
1250,85.74695122,85.74695122,8.574695122,0.880584054,0.87649408,0.130862671,1.023767745,1.000984287
1251,85.81554878,85.81554878,8.581554878,0.882368078,0.88001967,0.132024395,1.033338334,1.000781625
1252,85.88414634,85.88414634,8.588414634,0.88380055,0.871290865,0.131853083,1.032274173,1.006270892
1253,85.9527439,85.9527439,8.59527439,0.879198553,0.869889446,0.132322185,1.029873478,0.998998983
1254,86.02134146,86.02134146,8.602134146,0.874103687,0.869953642,0.132744982,1.031907542,1.000586772
1255,86.08993902,86.08993902,8.608993902,0.876640243,0.87500917,0.133283731,1.034591428,1.001788878
1256,86.15853659,86.15853659,8.615853659,0.875666495,0.867507452,0.135000905,1.035158492,1.002744453
1257,86.22713415,86.22713415,8.622713415,0.875632823,0.871991251,0.135938224,1.038759675,0.999912768
1258,86.29573171,86.29573171,8.629573171,0.872978195,0.872796041,0.136058096,1.037483098,1.004019097
1259,86.36432927,86.36432927,8.636432927,0.868911724,0.8752419,0.136061988,1.03820019,1.004392756
1260,86.43292683,86.43292683,8.643292683,0.870941072,0.872847757,0.136521564,1.035850384,0.997957559
1261,86.50152439,86.50152439,8.650152439,0.880606204,0.869587222,0.137038722,1.033729039,0.999805719
1262,86.57012195,86.57012195,8.657012195,0.877862059,0.872920434,0.1371953,1.031807662,1.000853632
1263,86.63871951,86.63871951,8.663871951,0.878847947,0.870889211,0.137776884,1.0338505,1.002098894
1264,86.70731707,86.70731707,8.670731707,0.870777326,0.873571213,0.138895234,1.037908169,1.003101993
1265,86.77591463,86.77591463,8.677591463,0.872003369,0.879072481,0.139950653,1.03998672,1.000156153
1266,86.8445122,86.8445122,8.68445122,0.873188417,0.871694391,0.14105662,1.03778141,1.00078127
1267,86.91310976,86.91310976,8.691310976,0.879911735,0.869846412,0.141579303,1.040351793,1.003071792
1268,86.98170732,86.98170732,8.698170732,0.873113444,0.872809478,0.140419316,1.044652086,1.00052677
1269,87.05030488,87.05030488,8.705030488,0.876510945,0.873342873,0.139206832,1.038592235,1.002111366
1270,87.11890244,87.11890244,8.711890244,0.876666245,0.879129636,0.137267443,1.031137187,1.002772757
1271,87.1875,87.1875,8.71875,0.87760185,0.880728431,0.135950069,1.033663143,0.999592717
1272,87.25609756,87.25609756,8.725609756,0.882712508,0.87796224,0.135013379,1.036768742,1.004355083
1273,87.32469512,87.32469512,8.732469512,0.874202508,0.871354779,0.134348395,1.038881349,1.002045238
1274,87.39329268,87.39329268,8.739329268,0.876499995,0.87276075,0.134293734,1.045318057,1.001757634
1275,87.46189024,87.46189024,8.746189024,0.873296896,0.870965336,0.134086837,1.045380521,0.999836403
1276,87.5304878,87.5304878,8.75304878,0.874638754,0.870630277,0.132992962,1.043358327,1.002553788
1277,87.59908537,87.59908537,8.759908537,0.876806549,0.874888376,0.130759786,1.040436599,1.002794467
1278,87.66768293,87.66768293,8.766768293,0.88378178,0.876345222,0.12908341,1.033510772,1.001553865
1279,87.73628049,87.73628049,8.773628049,0.879095874,0.873275173,0.127818335,1.032538008,0.999561827
1280,87.80487805,87.80487805,8.780487805,0.870869473,0.870338321,0.127321547,1.034965342,1.003743631
1281,87.87347561,87.87347561,8.787347561,0.869737738,0.874063399,0.127599163,1.035449248,1.002291576
1282,87.94207317,87.94207317,8.794207317,0.880514861,0.863621527,0.127569992,1.039405759,0.998122482
1283,88.01067073,88.01067073,8.801067073,0.867769554,0.86895553,0.127123155,1.041123692,0.999725912
1284,88.07926829,88.07926829,8.807926829,0.871874075,0.866424926,0.127231782,1.030688071,0.999638492
1285,88.14786585,88.14786585,8.814786585,0.871811482,0.865607912,0.127544395,1.034706429,1.001435633
1286,88.21646341,88.21646341,8.821646341,0.87233238,0.871311088,0.128063403,1.041327584,0.998443297
1287,88.28506098,88.28506098,8.828506098,0.864728796,0.865102313,0.128224044,1.037287184,1.000936219
1288,88.35365854,88.35365854,8.835365854,0.878202823,0.866835626,0.128690556,1.038418938,1.002606628
1289,88.4222561,88.4222561,8.84222561,0.867530369,0.868096709,0.127854927,1.036409671,1.004940603
1290,88.49085366,88.49085366,8.849085366,0.879521234,0.873498704,0.127617921,1.035359228,1.007807024
1291,88.55945122,88.55945122,8.855945122,0.88254808,0.871607323,0.127244918,1.034581146,1.001883693
1292,88.62804878,88.62804878,8.862804878,0.880050258,0.883854155,0.127414023,1.031601699,1.003414026
1293,88.69664634,88.69664634,8.869664634,0.886360636,0.884533527,0.128720198,1.033933936,1.001675458
1294,88.7652439,88.7652439,8.87652439,0.878071308,0.881186939,0.12889574,1.031484647,1.002714482
1295,88.83384146,88.83384146,8.883384146,0.875558429,0.881577346,0.130027519,1.029550338,1.002550512
1296,88.90243902,88.90243902,8.890243902,0.878706473,0.875752975,0.130003086,1.033365381,1.001191239
1297,88.97103659,88.97103659,8.897103659,0.869856949,0.871943516,0.130727678,1.038307101,1.002415899
1298,89.03963415,89.03963415,8.903963415,0.872923527,0.871762456,0.131094876,1.040994667,1.004203939
1299,89.10823171,89.10823171,8.910823171,0.877284658,0.872395547,0.131160809,1.040902537,1.005023273
1300,89.17682927,89.17682927,8.917682927,0.875059919,0.873150303,0.130215176,1.039863408,1.004593531
1301,89.24542683,89.24542683,8.924542683,0.877401089,0.876470177,0.130281229,1.037841849,0.997629565
1302,89.31402439,89.31402439,8.931402439,0.881555911,0.876697731,0.129521608,1.041253354,0.998662727
1303,89.38262195,89.38262195,8.938262195,0.880978766,0.876707916,0.129906388,1.038253536,1.003602021
1304,89.45121951,89.45121951,8.945121951,0.881288832,0.881468921,0.130176542,1.042275507,1.000765423
1305,89.51981707,89.51981707,8.951981707,0.880176922,0.87510741,0.130592138,1.038036471,1.003375165
1306,89.58841463,89.58841463,8.958841463,0.883855095,0.878152426,0.130066884,1.047691896,1.001716002
1307,89.6570122,89.6570122,8.96570122,0.880090272,0.879742882,0.129935437,1.04285438,1.005493169
1308,89.72560976,89.72560976,8.972560976,0.884054307,0.873502413,0.129556601,1.040913045,1.002072422
1309,89.79420732,89.79420732,8.979420732,0.880169181,0.877530964,0.129225496,1.035263373,1.004186014
1310,89.86280488,89.86280488,8.986280488,0.883120356,0.88247954,0.12875605,1.0360388,0.999066521
1311,89.93140244,89.93140244,8.993140244,0.882109138,0.882437113,0.127720206,1.040438565,1.008689396
1312,90,90,9,0.87556588,0.872936873,0.127247508,1.043573357,1.002661742
1313,90.06859756,90.06859756,9.006859756,0.876662464,0.878333839,0.126912188,1.043296978,1.003340405
1314,90.13719512,90.13719512,9.013719512,0.881334052,0.875382337,0.126467227,1.039866629,1.00041737
1315,90.20579268,90.20579268,9.020579268,0.881869718,0.879209627,0.126218308,1.032887354,1.005662128
1316,90.27439024,90.27439024,9.027439024,0.874244658,0.877855733,0.125968876,1.038762364,1.00355349
1317,90.3429878,90.3429878,9.03429878,0.87659419,0.870759404,0.126039304,1.036031688,0.998826796
1318,90.41158537,90.41158537,9.041158537,0.876100738,0.874397933,0.126545963,1.039659603,1.002294886
1319,90.48018293,90.48018293,9.048018293,0.881197412,0.875480294,0.125843353,1.031896186,1.001622498
1320,90.54878049,90.54878049,9.054878049,0.882684304,0.876345642,0.125413061,1.029349183,1.001598631
1321,90.61737805,90.61737805,9.061737805,0.882881765,0.874420547,0.124875854,1.02832398,1.001386932
1322,90.68597561,90.68597561,9.068597561,0.883967459,0.871811542,0.123506742,1.02975998,1.003807572
1323,90.75457317,90.75457317,9.075457317,0.878226942,0.872070187,0.122675226,1.028246146,1.004317594
1324,90.82317073,90.82317073,9.082317073,0.880980924,0.881218359,0.12189438,1.034154456,1.001210986
1325,90.89176829,90.89176829,9.089176829,0.876685715,0.864963422,0.120831263,1.029266092,1.002294886
1326,90.96036585,90.96036585,9.096036585,0.881431195,0.873727165,0.120719438,1.031430491,1.001655247
1327,91.02896341,91.02896341,9.102896341,0.87752246,0.874611716,0.119670694,1.02920252,1.00163217
1328,91.09756098,91.09756098,9.109756098,0.884441219,0.876154993,0.119254471,1.032914859,1.002622382
1329,91.16615854,91.16615854,9.116615854,0.884214468,0.876035664,0.118097345,1.033935935,1.004060137
1330,91.2347561,91.2347561,9.12347561,0.884180746,0.878453993,0.117257973,1.036465679,1.003214028
1331,91.30335366,91.30335366,9.130335366,0.88018514,0.879075021,0.116126909,1.028176284,1.003841537
1332,91.37195122,91.37195122,9.137195122,0.882998048,0.874309523,0.115483294,1.029611536,1.002666089
1333,91.44054878,91.44054878,9.144054878,0.874987424,0.873335153,0.114674231,1.036127673,1.002476849
1334,91.50914634,91.50914634,9.150914634,0.878840762,0.873226331,0.113270164,1.046575911,1.001372616
1335,91.5777439,91.5777439,9.15777439,0.885473392,0.866783457,0.11147104,1.042318227,1.000694798
1336,91.64634146,91.64634146,9.164634146,0.890652365,0.882297136,0.107927911,1.021677618,1.001375627
1337,91.71493902,91.71493902,9.171493902,0.881431195,0.876035664,0.104773367,1.032914859,0.998422157
1338,91.78353659,91.78353659,9.178353659,0.882998048,0.876154993,0.103737637,1.032914859,1.003685403
1339,91.85213415,91.85213415,9.185213415,0.902626456,0.876154993,0.105460959,1.005727851,1.001189308
1340,91.92073171,91.92073171,9.192073171,0.900815413,0.877396898,0.109603651,1.019633107,0.999972952
1341,91.98932927,91.98932927,9.198932927,0.880731196,0.873419951,0.113340577,1.034711176,1.000948805
1342,92.05792683,92.05792683,9.205792683,0.8853046,0.880020516,0.116945266,1.031642599,1.003930937
1343,92.12652439,92.12652439,9.212652439,0.878156467,0.871681994,0.119247564,1.04287134,1.002339048
1344,92.19512195,92.19512195,9.219512195,0.874147927,0.870775149,0.12048526,1.042921093,1.001689058
1345,92.26371951,92.26371951,9.226371951,0.878598789,0.869889945,0.122249902,1.042776174,1.003363167
1346,92.33231707,92.33231707,9.233231707,0.878563723,0.876640359,0.121874808,1.047058142,1.005756577
1347,92.40091463,92.40091463,9.240091463,0.879173292,0.873487437,0.120714583,1.044251688,1.001180894
1348,92.4695122,92.4695122,9.24695122,0.879986402,0.878543312,0.119551187,1.039695695,0.999506429
1349,92.53810976,92.53810976,9.253810976,0.887110359,0.875731138,0.117476654,1.034752244,1.005823351
1350,92.60670732,92.60670732,9.260670732,0.887959984,0.879679623,0.11514254,1.032071324,1.002569467
1351,92.67530488,92.67530488,9.267530488,0.896833282,0.887311233,0.11315726,1.02230317,0.999515686
1352,92.74390244,92.74390244,9.274390244,0.906335384,0.889050132,0.11158518,1.014932414,1.004317557
1353,92.8125,92.8125,9.28125,0.891546249,0.885549749,0.11050178,1.022709519,1.001391743
1354,92.88109756,92.88109756,9.288109756,0.884477325,0.875368646,0.109641468,1.040119596,1.002548801
1355,92.94969512,92.94969512,9.294969512,0.885623341,0.873100636,0.109002289,1.042862616,1.003664235
1356,93.01829268,93.01829268,9.301829268,0.886055409,0.879772179,0.10718361,1.042756341,1.002607094
1357,93.08689024,93.08689024,9.308689024,0.899903387,0.880053061,0.104233729,1.034483277,1.00640239
1358,93.1554878,93.1554878,9.31554878,0.897178971,0.880401773,0.101303942,1.018572877,1.001141318
1359,93.22408537,93.22408537,9.322408537,0.899744783,0.891271773,0.09932534,1.013282413,1.001868962
1360,93.29268293,93.29268293,9.329268293,0.898820636,0.887818536,0.097801048,1.015022582,1.000180369
1361,93.36128049,93.36128049,9.336128049,0.898777597,0.890865003,0.097620916,1.016035623,1.001358967
1362,93.42987805,93.42987805,9.342987805,0.893488308,0.882102833,0.097358267,1.019107639,1.002047791
1363,93.49847561,93.49847561,9.349847561,0.88921278,0.880479363,0.096961171,1.025330008,1.000392775
1364,93.56707317,93.56707317,9.356707317,0.901887378,0.884440999,0.097123085,1.027384564,1.004245187
1365,93.63567073,93.63567073,9.363567073,0.900398027,0.879181212,0.096482931,1.031878058,1.001393137
1366,93.70426829,93.70426829,9.370426829,0.903266403,0.889604322,0.09572341,1.032447864,1.00192506
1367,93.77286585,93.77286585,9.377286585,0.911290251,0.895139271,0.095045398,1.019276903,1.002449041
1368,93.84146341,93.84146341,9.384146341,0.923146586,0.905486819,0.094882734,0.996955546,1.003112508
1369,93.91006098,93.91006098,9.391006098,0.91086245,0.912835486,0.09741652,1.000937489,1.005500108
1370,93.97865854,93.97865854,9.397865854,0.911399093,0.903750667,0.103093949,1.02861339,1.002608028
1371,94.0472561,94.0472561,9.40472561,0.90069305,0.895330157,0.108712843,1.051259415,1.002205222
1372,94.11585366,94.11585366,9.411585366,0.903524097,0.900225739,0.112907704,1.056938213,1.003123639
1373,94.18445122,94.18445122,9.418445122,0.913749914,0.899717762,0.114766374,1.04474277,1.002816311
1374,94.25304878,94.25304878,9.425304878,0.911094654,0.904041254,0.115939718,1.028250091,1.000791387
1375,94.32164634,94.32164634,9.432164634,0.912905987,0.912839254,0.117300364,1.018480654,1.002816311
1376,94.3902439,94.3902439,9.43902439,0.912680225,0.903756081,0.11977306,1.023787617,1.002351567
1377,94.45884146,94.45884146,9.445884146,0.908305141,0.904248718,0.124597199,1.040240573,1.004366582
1378,94.52743902,94.52743902,9.452743902,0.900472161,0.900439056,0.127854748,1.048134576,1.002057559
1379,94.59603659,94.59603659,9.459603659,0.896112159,0.895843274,0.130516401,1.056076118,1.004495611
1380,94.66463415,94.66463415,9.466463415,0.907566728,0.913642784,0.132405001,1.03977843,1.003649576
1381,94.73323171,94.73323171,9.473323171,0.91173978,0.914305869,0.132486397,1.042524079,1.00158689
1382,94.80182927,94.80182927,9.480182927,0.917912683,0.908539935,0.132652321,1.044529593,1.002954379
1383,94.87042683,94.87042683,9.487042683,0.899952966,0.902486072,0.132296423,1.051356222,1.006741511
1384,94.93902439,94.93902439,9.493902439,0.900488957,0.899979955,0.130701336,1.064216755,1.002995157
1385,95.00762195,95.00762195,9.500762195,0.901697803,0.897293491,0.1278484,1.056771283,1.004015866
1386,95.07621951,95.07621951,9.507621951,0.912116445,0.91224485,0.122990439,1.046782062,1.004739875
1387,95.14481707,95.14481707,9.514481707,0.922978596,0.910138591,0.117621451,1.027696362,1.003183177
1388,95.21341463,95.21341463,9.521341463,0.919019833,0.920013824,0.113135072,1.025275492,1.006099462
1389,95.2820122,95.2820122,9.52820122,0.929330816,0.926153214,0.110583935,1.015268788,1.002954379
1390,95.35060976,95.35060976,9.535060976,0.940057502,0.93608007,0.10899116,1.012490972,1.008069063
1391,95.41920732,95.41920732,9.541920732,0.939566337,0.931377733,0.110533473,1.020477728,1.002292171
1392,95.48780488,95.48780488,9.548780488,0.920497917,0.931637948,0.112802396,1.030428983,1.002869702
1393,95.55640244,95.55640244,9.555640244,0.924979472,0.919516657,0.115483024,1.048921577,1.000866867
1394,95.625,95.625,9.5625,0.917957242,0.920064675,0.117130087,1.059759672,1.00852051
1395,95.69359756,95.69359756,9.569359756,0.916466344,0.911817401,0.116928464,1.067397447,1.003860215
1396,95.76219512,95.76219512,9.576219512,0.918237508,0.913563113,0.115043182,1.0593913,1.001805922
