L15_H2_MAD_Hampel,Sediment_Y_mm,Strat_depth_Y cm,RABD660670,R660R670,RMean,RABA400560,RABD660670RMean,RABD850
3440,235.9756098,24.59756098,1.056035922,1.0611052,0.11498943,135.6454894,9.371593529,0.998399518
3441,236.0442073,24.60442073,1.058702011,1.054729093,0.113916279,137.3464582,9.533760809,0.996016941
3442,236.1128049,24.61128049,1.057331706,1.061822026,0.113971697,136.4878918,9.502892779,0.998140506
3443,236.1814024,24.61814024,1.053583018,1.071806491,0.114629964,136.0580646,9.353595641,0.997273292
3444,236.25,24.625,1.056299444,1.064543983,0.11427176,137.6538658,9.391528322,0.998760121
3445,236.3185976,24.63185976,1.057038094,1.061371752,0.114189952,138.0771706,9.41403109,0.999788855
3446,236.3871951,24.63871951,1.056834338,1.054599824,0.114625173,136.9776038,9.396733661,1.003945062
3447,236.4557927,24.64557927,1.05558261,1.053586477,0.115442115,135.1893419,9.316120294,0.998827024
3448,236.5243902,24.65243902,1.054280079,1.058674947,0.117202344,133.6532251,9.125008452,1.000428658
3449,236.5929878,24.65929878,1.052234536,1.070297119,0.119575072,131.8101841,8.89155314,0.999211869
3450,236.6615854,24.66615854,1.052501421,1.068808396,0.121897165,127.680663,8.704774557,0.99769445
3451,236.7301829,24.67301829,1.052729109,1.061993595,0.123324681,125.5800934,8.59193152,1.000355099
3452,236.7987805,24.67987805,1.05091189,1.061557433,0.124222608,122.6443266,8.489929814,1.000742615
3453,236.867378,24.6867378,1.049112541,1.058776304,0.12393865,124.0639022,8.488123925,1.000005308
3454,236.9359756,24.69359756,1.053693699,1.057278107,0.123276846,125.2880292,8.59377778,0.998228558
3455,237.0045732,24.70045732,1.053265052,1.053765363,0.12216448,126.0627272,8.700043609,0.999982961
3456,237.0731707,24.70731707,1.051109097,1.056102243,0.120137435,129.9042265,8.842220514,1.000295047
3457,237.1417683,24.71417683,1.045347617,1.059636682,0.118854721,130.6695938,8.867472818,1.002046286
3458,237.2103659,24.72103659,1.049146942,1.05164177,0.118370302,131.7073952,8.913984183,1.00087486
3459,237.2789634,24.72789634,1.050737206,1.050387222,0.118982908,130.9351911,8.873722769,1.001070282
3460,237.347561,24.7347561,1.050061253,1.056432781,0.120432186,127.8908934,8.762805677,1.000318543
3461,237.4161585,24.74161585,1.050601452,1.057112278,0.1220774,126.3698308,8.644230827,0.99901216
3462,237.4847561,24.74847561,1.04922175,1.056752812,0.124126202,123.1782382,8.487298319,1.000126442
3463,237.5533537,24.75533537,1.049565261,1.055152326,0.125690635,121.8834008,8.387965848,0.999958681
3464,237.6219512,24.76219512,1.046897212,1.049758689,0.126726962,121.4337775,8.304946376,0.999823551
3465,237.6905488,24.76905488,1.049652303,1.051241547,0.128244605,120.4363859,8.237791,0.998684948
3466,237.7591463,24.77591463,1.048995837,1.058891582,0.130582043,117.9321335,8.086125589,0.998379391
3467,237.8277439,24.78277439,1.047266383,1.061037002,0.132635934,116.0058003,7.941271228,0.999134998
3468,237.8963415,24.78963415,1.045022324,1.067358175,0.135625176,112.6084942,7.738025158,0.99740283
3469,237.964939,24.7964939,1.048591023,1.059449205,0.138056995,108.9135188,7.617608086,0.999374051
3470,238.0335366,24.80335366,1.051039286,1.057836486,0.139732581,107.4104549,7.539809419,0.999094023
3471,238.1021341,24.81021341,1.048068691,1.058591852,0.140640485,107.9711731,7.468376583,0.999581725
3472,238.1707317,24.81707317,1.043688676,1.062699754,0.142132425,106.0529791,7.361282226,0.999880377
3473,238.2393293,24.82393293,1.044955327,1.060263617,0.143382672,106.6914163,7.311202695,1.000021282
3474,238.3079268,24.83079268,1.041544123,1.063886479,0.144419269,105.8803962,7.238750573,0.999403505
3475,238.3765244,24.83765244,1.041228023,1.058648623,0.144134439,107.1370452,7.252358675,0.999403505
3476,238.445122,24.8445122,1.044501605,1.055896844,0.143672099,108.144483,7.30043009,0.996600679
3477,238.5137195,24.85137195,1.044204764,1.058174485,0.143468913,107.4756576,7.311357583,0.997076798
3478,238.5823171,24.85823171,1.044724247,1.054896757,0.143038858,108.5581923,7.338586746,0.999424212
3479,238.6509146,24.86509146,1.039382863,1.061924948,0.142759835,108.2590967,7.315514334,0.999247325
3480,238.7195122,24.87195122,1.042770643,1.061590837,0.142574921,108.3189283,7.349082501,1.00158983
3481,238.7881098,24.87881098,1.039315537,1.067106568,0.142393863,108.024539,7.341362046,0.99973378
3482,238.8567073,24.88567073,1.043275997,1.06307168,0.141553765,107.7681239,7.429080409,0.999974926
3483,238.9253049,24.89253049,1.042840575,1.064011529,0.140807022,109.1053393,7.48101942,0.999424212
3484,238.9939024,24.89939024,1.046841012,1.054378668,0.140464028,110.300837,7.531414163,1.000063105
3485,239.0625,24.90625,1.046158389,1.060902026,0.142356835,108.4212361,7.410888433,0.999207674
3486,239.1310976,24.91310976,1.046843269,1.063161929,0.144391599,106.690789,7.296875454,0.997046833
3487,239.1996951,24.91996951,1.044846615,1.064332537,0.145981274,104.4498472,7.195161058,0.996554806
3488,239.2682927,24.92682927,1.043208573,1.059666247,0.145889705,103.8817771,7.183077743,0.998266383
3489,239.3368902,24.93368902,1.041051893,1.063505755,0.144314151,105.6635044,7.246920416,1.000430405
3490,239.4054878,24.94054878,1.043547319,1.056901088,0.143569426,107.6288254,7.301051624,0.999525459
3491,239.4740854,24.94740854,1.04156404,1.058998858,0.144176187,105.9292619,7.25670986,0.997462479
3492,239.5426829,24.95426829,1.043962064,1.057039937,0.145238644,104.2987431,7.216790468,0.999247325
3493,239.6112805,24.96112805,1.044178046,1.057298268,0.146071261,103.3243247,7.17712277,0.998186959
3494,239.679878,24.9679878,1.041535912,1.060578896,0.147154295,101.379253,7.106271405,0.999574269
3495,239.7484756,24.97484756,1.039160809,1.068706141,0.145745447,103.642703,7.162014346,0.999473046
3496,239.8170732,24.98170732,1.04661278,1.056586133,0.145046895,103.475854,7.250319196,0.998142643
3497,239.8856707,24.98856707,1.04193391,1.057664225,0.141654787,106.952184,7.396114588,0.999517616
3498,239.9542683,24.99542683,1.044316776,1.060544999,0.137771255,110.2771491,7.630967594,0.997184062
3499,240.0228659,25.00228659,1.046209918,1.058964007,0.133871804,114.0327048,7.877918866,0.998839591
3500,240.0914634,25.00914634,1.047679188,1.060786332,0.131866931,115.7296123,8.013113852,0.999719848
3501,240.160061,25.0160061,1.045466065,1.065506779,0.130807079,116.5652905,8.047527198,0.99810983
3502,240.2286585,25.02286585,1.048352101,1.062895477,0.128542092,118.3205917,8.200316552,0.997289452
3503,240.2972561,25.02972561,1.046344696,1.058998858,0.126476893,120.1912524,8.31516845,0.998752819
3504,240.3658537,25.03658537,1.046412039,1.058998858,0.125447428,107.3837101,8.399441481,0.999181577
3505,240.4344512,25.04344512,1.049512029,1.058998858,0.128434466,118.7143353,8.212078456,1.000642058
3506,240.5030488,25.05030488,1.05192294,1.055702209,0.133575711,113.8375677,7.889150866,0.998832253
3507,240.5716463,25.05716463,1.045868707,1.069306679,0.137245595,110.829784,7.629744614,0.999262884
3508,240.6402439,25.06402439,1.045771393,1.060460856,0.137984236,108.5413693,7.593725112,0.998008031
3509,240.7088415,25.07088415,1.045084779,1.059808145,0.137270521,107.6929065,7.633864349,0.99944338
3510,240.777439,25.0777439,1.045101449,1.056340674,0.136577086,106.7304324,7.679039494,1.000838593
3511,240.8460366,25.08460366,1.043063582,1.058242384,0.136435764,104.4411118,7.676872446,1.002040238
3512,240.9146341,25.09146341,1.044016782,1.058156278,0.135935234,107.3837101,7.712792204,1.001172427
3513,240.9832317,25.09832317,1.04658044,1.062979875,0.136654089,107.4162313,7.635344136,0.998962498
3514,241.0518293,25.10518293,1.045904479,1.055619215,0.139230428,105.9780547,7.533610836,0.998979757
3515,241.1204268,25.11204268,1.04658044,1.060741698,0.140875701,105.7267755,7.449141956,0.998488106
3516,241.1890244,25.11890244,1.047346523,1.06514392,0.142349362,104.2927289,7.379878444,0.999761454
3517,241.257622,25.1257622,1.049969481,1.060456082,0.142213212,104.0278511,7.413106103,1.00019312
3518,241.3262195,25.13262195,1.044440418,1.06484103,0.139508903,106.8961574,7.524141681,0.999681471
3519,241.3948171,25.13948171,1.048790224,1.058961824,0.136532939,109.546338,7.737820579,1.001760164
3520,241.4634146,25.14634146,1.047943671,1.063001503,0.134217906,112.0566209,7.881612132,0.998729265
3521,241.5320122,25.15320122,1.047915143,1.063936263,0.13264539,113.8707956,7.975043935,1.000231873
3522,241.6006098,25.16006098,1.048024295,1.064690656,0.13224274,115.0472255,7.984844292,0.99722018
3523,241.6692073,25.16692073,1.048349061,1.063326882,0.131727299,115.6923177,8.001786909,1.000476406
3524,241.7378049,25.17378049,1.048265592,1.065719919,0.130359907,116.2408355,8.088233817,1.000938726
3525,241.8064024,25.18064024,1.051741831,1.061229578,0.129249364,116.1714501,8.191251678,0.999961109
3526,241.875,25.1875,1.048848862,1.053572606,0.126085922,119.1858815,8.385532671,1.001240619
3527,241.9435976,25.19435976,1.04637702,1.054081789,0.123894116,122.8543881,8.532141793,0.999761454
3528,242.0121951,25.20121951,1.046279895,1.051019978,0.123504166,123.4362248,8.581925231,1.003741182
3529,242.0807927,25.20807927,1.047535355,1.057720121,0.124845331,122.4316683,8.511591627,0.998254567
3530,242.1493902,25.21493902,1.046496284,1.067512088,0.126569089,123.4953809,8.397733604,0.998738689
3531,242.2179878,25.22179878,1.047415893,1.061892843,0.128006725,122.4017061,8.330518907,0.998999207
3532,242.2865854,25.22865854,1.04860646,1.053660427,0.128369242,124.0009047,8.34704546,0.99726528
3533,242.3551829,25.23551829,1.047529624,1.053996148,0.129035585,122.6777457,8.298304727,1.000234265
3534,242.4237805,25.24237805,1.046111759,1.053112171,0.129475941,123.3435466,8.236828766,0.999772954
3535,242.492378,25.2492378,1.043956854,1.057453163,0.130972114,120.2046601,8.088873279,0.999100366
3536,242.5609756,25.25609756,1.047768293,1.048286644,0.131554627,119.0563486,8.057246647,1.001409012
3537,242.6295732,25.26295732,1.0450103,1.058442565,0.131995774,117.6562642,7.988260062,0.999701803
3538,242.6981707,25.26981707,1.045624891,1.053522806,0.13172704,117.5458593,7.994058248,1.000048742
3539,242.7667683,25.27667683,1.044781133,1.051695971,0.131292003,116.0765018,8.01205552,0.999832002
3540,242.8353659,25.28353659,1.045622018,1.050101553,0.130479316,116.984378,8.080281581,0.998683199
3541,242.9039634,25.29039634,1.047465144,1.045866682,0.130981476,115.1301767,8.077804527,0.996817571
3542,242.972561,25.2972561,1.044013546,1.053845272,0.13124568,115.3828071,8.046522694,0.997821564
3543,243.0411585,25.30411585,1.040158371,1.061662463,0.132167024,114.0330496,7.972219567,0.998908692
3544,243.1097561,25.31097561,1.043758857,1.053830713,0.13327985,113.1257936,7.932893384,1.001926151
3545,243.1783537,25.31783537,1.040559017,1.069416185,0.134641186,112.6220565,7.810649441,1.000125641
3546,243.2469512,25.32469512,1.042239417,1.071854072,0.134662923,113.6095612,7.806169694,1.000098397
3547,243.3155488,25.33155488,1.043497899,1.061752634,0.133580859,113.9240464,7.871642928,1.000125641
3548,243.3841463,25.33841463,1.044438524,1.056633065,0.130375306,117.3478337,8.076806845,1.00278452
3549,243.4527439,25.34527439,1.04076078,1.0603279,0.127659461,119.6882404,8.241579087,1.003076391
3550,243.5213415,25.35213415,1.045287712,1.052558591,0.127154105,119.7991881,8.32971639,1.000460594
3551,243.589939,25.3589939,1.04097195,1.063574634,0.127505443,119.5610051,8.267503877,1.000015235
3552,243.6585366,25.36585366,1.044119441,1.05665337,0.127586513,118.3352272,8.262713855,1.001885183
3553,243.7271341,25.37271341,1.048002368,1.050657598,0.127221668,117.6399505,8.292930657,1.00128491
3554,243.7957317,25.37957317,1.049094821,1.050924211,0.128061377,116.0381203,8.236992598,1.001943187
3555,243.8643293,25.38643293,1.051187169,1.048319483,0.130074263,114.9419378,8.130770137,1.001068392
3556,243.9329268,25.39329268,1.044510473,1.064991833,0.132984487,112.0159257,7.896004238,0.99977272
3557,244.0015244,25.40015244,1.047311564,1.064623928,0.135698368,110.3287598,7.748172183,0.996398174
3558,244.070122,25.4070122,1.043372529,1.071285013,0.136639181,110.106589,7.661501723,0.999146071
3559,244.1387195,25.41387195,1.047626961,1.062810399,0.135962561,111.1536416,7.727201546,1.000534732
3560,244.2073171,25.42073171,1.045135,1.061911777,0.134489397,113.0069239,7.793194432,1.000552577
3561,244.2759146,25.42759146,1.046179287,1.061150141,0.133247719,114.378311,7.877854224,1.002968438
3562,244.3445122,25.43445122,1.047595799,1.059078438,0.133509422,113.7588278,7.868243617,1.002126726
3563,244.4131098,25.44131098,1.050237695,1.055930618,0.135033102,112.9969914,7.798047689,1.000914885
3564,244.4817073,25.44817073,1.041643091,1.066695042,0.135445391,113.7467502,7.71632406,0.999747853
3565,244.5503049,25.45503049,1.045603308,1.056862062,0.136056548,112.4135896,7.720437258,1.001713896
3566,244.6189024,25.46189024,1.041640354,1.057082381,0.134895753,113.6309443,7.761573622,0.999455553
3567,244.6875,25.46875,1.044189194,1.053320198,0.134119096,112.9733258,7.827160112,0.99776825
3568,244.7560976,25.47560976,1.047012462,1.056563848,0.133413624,114.8036797,7.901929971,0.998747924
3569,244.8246951,25.48246951,1.046128058,1.056549186,0.132912621,115.6945705,7.942739379,0.997902365
3570,244.8932927,25.48932927,1.047096393,1.058243323,0.132695817,114.1754426,7.971538759,1.00016111
3571,244.9618902,25.49618902,1.042430839,1.062597211,0.131160346,114.4270821,8.027767174,1.001194359
3572,245.0304878,25.50304878,1.046853798,1.054844037,0.129096954,116.6189904,8.188436847,0.998479795
3573,245.0990854,25.50990854,1.046750505,1.059022046,0.127701836,116.5299177,8.27985629,1.0010807
3574,245.1676829,25.51676829,1.050449781,1.059285794,0.125551224,119.0039699,8.447283422,0.999545256
3575,245.2362805,25.52362805,1.049653257,1.062749496,0.121280602,122.4780867,8.732999571,1.002346533
3576,245.304878,25.5304878,1.049627715,1.059832036,0.117544496,127.7142375,9.001125789,1.00191031
3577,245.3734756,25.53734756,1.055598049,1.050190972,0.114555577,132.0279514,9.281197609,1.002698016
3578,245.4420732,25.54420732,1.04846212,1.051557746,0.113935253,132.62602,9.270290929,1.000257119
3579,245.5106707,25.55106707,1.053858192,1.055464509,0.114625786,132.7694913,9.273018222,0.998997383
3580,245.5792683,25.55792683,1.048833496,1.05569173,0.116706944,130.4085285,9.081466829,0.999570497
3581,245.6478659,25.56478659,1.048286255,1.059780592,0.117963243,128.8822917,9.000983307,0.998440267
3582,245.7164634,25.57164634,1.049711322,1.058268535,0.120374032,125.6756101,8.835849885,1.002667894
3583,245.785061,25.5785061,1.050753434,1.057185327,0.122029242,124.9407601,8.694890161,0.998633849
3584,245.8536585,25.58536585,1.050387208,1.065414218,0.123483912,122.780158,8.566228551,0.995785321
3585,245.9222561,25.59222561,1.051447784,1.066078687,0.122675139,125.2651346,8.640893675,0.996189364
3586,245.9908537,25.59908537,1.047490251,1.067582688,0.121212536,126.5993179,8.727950265,0.997779566
3587,246.0594512,25.60594512,1.048421303,1.062350042,0.117906662,131.5668387,8.999218049,1.002623799
3588,246.1280488,25.61280488,1.045594376,1.057714059,0.11370303,137.8724805,9.328443873,0.99965561
3589,246.1966463,25.61966463,1.044580908,1.056229467,0.109642386,142.9342167,9.700741891,1.001868658
3590,246.2652439,25.62652439,1.048602269,1.04811866,0.106423295,148.495736,10.09481309,0.996478048
3591,246.3338415,25.63338415,1.049648653,1.051958416,0.103671547,152.7977788,10.45133508,1.001331396
3592,246.402439,25.6402439,1.045835916,1.055300379,0.102065904,156.478154,10.64165829,1.003846269
3593,246.4710366,25.64710366,1.053235204,1.043553141,0.101455574,157.295707,10.8124865,1.00262666
3594,246.5396341,25.65396341,1.051918427,1.040245411,0.102679217,155.1976626,10.67427491,0.998884317
3595,246.6082317,25.66082317,1.046841721,1.046612975,0.105065657,149.7363884,10.38714072,0.998268229
3596,246.6768293,25.66768293,1.047622196,1.046967563,0.107788074,147.7077234,10.1779908,1.000480371
3597,246.7454268,25.67454268,1.045638439,1.051463649,0.110277478,144.2863044,9.983479492,1.000879296
3598,246.8140244,25.68140244,1.042927807,1.0530235,0.111339116,143.5587892,9.891794474,1.001485983
3599,246.882622,25.6882622,1.044490807,1.046058387,0.1126042,140.5680097,9.768615353,0.999059955
3600,246.9512195,25.69512195,1.043654066,1.047039733,0.112141801,140.9454683,9.781834141,1.004663012
3601,247.0198171,25.70198171,1.048447848,1.037946157,0.11170019,144.2321496,9.870739452,1.001250049
3602,247.0884146,25.70884146,1.043977183,1.045367351,0.113434659,141.9742721,9.68327007,1.002040339
3603,247.1570122,25.71570122,1.04696229,1.049223508,0.115680576,138.6607772,9.517046528,1.000170608
3604,247.2256098,25.72256098,1.046713608,1.058690974,0.117718942,136.6382139,9.31946103,1.000303608
3605,247.2942073,25.72942073,1.052341756,1.059810826,0.120206009,134.1049791,9.158813769,0.9978914
3606,247.3628049,25.73628049,1.049802517,1.065270502,0.122152854,132.1619243,9.00572746,1.000572126
3607,247.4314024,25.74314024,1.051162311,1.055947195,0.121187275,135.7338897,9.142878794,1.001555635
3608,247.5,25.75,1.050903082,1.05155824,0.119963598,138.209461,9.270436871,0.999858003
3609,247.5685976,25.75685976,1.045123623,1.050788061,0.119466043,137.6438818,9.223627144,1.000644687
3610,247.6371951,25.76371951,1.047274082,1.059222547,0.120099231,134.0633951,9.052738236,1.004466731
3611,247.7057927,25.77057927,1.051186385,1.063039294,0.121509228,131.9835615,8.869094872,1.000325683
3612,247.7743902,25.77743902,1.054571498,1.062130167,0.123660798,128.4106453,8.695547312,0.997762374
3613,247.8429878,25.78429878,1.049004039,1.069033262,0.126197171,125.326267,8.460912266,0.99827474
3614,247.9115854,25.79115854,1.049167472,1.068581808,0.126778531,124.979418,8.43862289,0.997088237
3615,247.9801829,25.79801829,1.048401786,1.065966852,0.125073935,129.051761,8.593752384,1.000680587
3616,248.0487805,25.80487805,1.046978879,1.060929594,0.123541141,129.8479763,8.734947043,0.998529849
