L15_H16_MAD_Hampel,Sediment_Y_mm,strat_depth_Y_mm,R570R630,RABD660670,R660R670,RMean,RABD660670RMean
3298,226.2347561,226.2347561,1.001306289,1.021571192,1.028468985,0.114138708,9.022123852
3299,226.3033537,226.3033537,0.990976114,1.02336308,1.029221912,0.115733628,8.923801337
3300,226.3719512,226.3719512,0.987382363,1.022714555,1.02551534,0.118258396,8.737481832
3301,226.4405488,226.4405488,0.982489838,1.023276462,1.023267135,0.119031739,8.696025433
3302,226.5091463,226.5091463,0.990288632,1.02621857,1.019139584,0.120035105,8.65799234
3303,226.5777439,226.5777439,0.99594769,1.019808754,1.025673157,0.120135435,8.602964194
3304,226.6463415,226.6463415,1.003120049,1.023337605,1.020963816,0.121250222,8.560686481
3305,226.714939,226.714939,0.987389583,1.020110363,1.023320498,0.120829293,8.568401875
3306,226.7835366,226.7835366,0.984539885,1.023585148,1.023583968,0.122000944,8.513314232
3307,226.8521341,226.8521341,0.995695137,1.020033205,1.025463736,0.122573089,8.452779355
3308,226.9207317,226.9207317,0.990342617,1.0183848,1.026159399,0.122273445,8.460398997
3309,226.9893293,226.9893293,1.000587709,1.02272668,1.020059648,0.123032546,8.449128782
3310,227.0579268,227.0579268,0.993730727,1.01703323,1.02527838,0.122210641,8.460607659
3311,227.1265244,227.1265244,0.994480271,1.019214233,1.022458122,0.121306251,8.541268672
3312,227.195122,227.195122,0.999370314,1.021934895,1.021766573,0.122550067,8.470243423
3313,227.2637195,227.2637195,0.989452934,1.025044295,1.023409399,0.122177568,8.519651359
3314,227.3323171,227.3323171,0.988489536,1.025252502,1.018912061,0.122157109,8.523281766
3315,227.4009146,227.4009146,0.977861215,1.019598904,1.026832287,0.122950494,8.405624643
3316,227.4695122,227.4695122,0.98237657,1.024690561,1.023322461,0.122943931,8.452324836
3317,227.5381098,227.5381098,0.976937407,1.020592742,1.027714415,0.122487193,8.437882654
3318,227.6067073,227.6067073,0.981533272,1.019458292,1.027698844,0.122570209,8.427311097
3319,227.6753049,227.6753049,0.992605996,1.020379463,1.028001379,0.122391677,8.440518771
3320,227.7439024,227.7439024,0.990918971,1.024109774,1.023856801,0.122375535,8.47997004
3321,227.8125,227.8125,0.994377526,1.022479961,1.023359892,0.122515752,8.462650376
3322,227.8810976,227.8810976,0.984455067,1.018781946,1.027433979,0.121997614,8.476438076
3323,227.9496951,227.9496951,0.990427382,1.019748342,1.025595137,0.12273314,8.428679905
3324,228.0182927,228.0182927,0.991837261,1.022436463,1.023220456,0.122453053,8.471147883
3325,228.0868902,228.0868902,0.993669551,1.021274954,1.025005183,0.122587888,8.450799457
3326,228.1554878,228.1554878,0.991073358,1.018670356,1.025835001,0.12210149,8.44893917
3327,228.2240854,228.2240854,0.988849598,1.02108375,1.022348761,0.121390942,8.519834872
3328,228.2926829,228.2926829,0.996502905,1.020829693,1.020693195,0.121739786,8.500122101
3329,228.3612805,228.3612805,0.984915332,1.020192549,1.023371841,0.122017394,8.469033864
3330,228.429878,228.429878,0.989890024,1.021074826,1.024818778,0.122003047,8.481536427
3331,228.4984756,228.4984756,0.979498511,1.023294034,1.019182473,0.122107109,8.497906992
3332,228.5670732,228.5670732,0.995516636,1.016607869,1.025126845,0.122370678,8.431666805
3333,228.6356707,228.6356707,0.991552955,1.019715317,1.020935158,0.122468843,8.444089051
3334,228.7042683,228.7042683,0.983942877,1.023652313,1.021130893,0.122629841,8.468699078
3335,228.7728659,228.7728659,0.995070757,1.019473081,1.020977497,0.121990491,8.464786722
3336,228.8414634,228.8414634,0.994840274,1.020879271,1.017741052,0.122415165,8.444708909
3337,228.910061,228.910061,0.988957993,1.022212024,1.02010337,0.121906421,8.484117608
3338,228.9786585,228.9786585,0.982975935,1.019080877,1.019958962,0.121493584,8.489846706
3339,229.0472561,229.0472561,0.994427408,1.018415168,1.024575243,0.121182632,8.50391281
3340,229.1158537,229.1158537,0.995696778,1.017649856,1.023448853,0.121737117,8.455518261
3341,229.1844512,229.1844512,0.982268524,1.018903678,1.020160245,0.121953514,8.452427479
3342,229.2530488,229.2530488,0.991648539,1.018756701,1.02101445,0.122751051,8.398132117
3343,229.3216463,229.3216463,0.991813661,1.019741102,1.020478197,0.123461235,8.360498744
3344,229.3902439,229.3902439,0.992045866,1.020291585,1.020288368,0.123571208,8.356707896
3345,229.4588415,229.4588415,0.988051459,1.02226706,1.019067009,0.123554336,8.376018701
3346,229.527439,229.527439,0.995200028,1.022316868,1.018343763,0.12358427,8.374393986
3347,229.5960366,229.5960366,0.989974256,1.018044481,1.023897074,0.12439995,8.276745289
3348,229.6646341,229.6646341,0.992614937,1.019523962,1.018935201,0.123893354,8.320280721
3349,229.7332317,229.7332317,1.00039594,1.02128202,1.017899703,0.123934838,8.328024918
3350,229.8018293,229.8018293,0.986114649,1.021479328,1.016365213,0.123980581,8.32276182
3351,229.8704268,229.8704268,0.999474899,1.021119231,1.018234197,0.123688046,8.344358167
3352,229.9390244,229.9390244,0.998067085,1.015715315,1.022195711,0.12331751,8.332395131
3353,230.007622,230.007622,1.000128318,1.020189793,1.013852528,0.124286599,8.311975048
3354,230.0762195,230.0762195,1.004169141,1.016850655,1.019980576,0.123740265,8.336444201
3355,230.1448171,230.1448171,1.000881888,1.017249042,1.020714545,0.125047518,8.263109699
3356,230.2134146,230.2134146,1.004238832,1.01913451,1.01920935,0.12351289,8.380191657
3357,230.2820122,230.2820122,0.99529129,1.016204152,1.022700498,0.123876334,8.323495703
3358,230.3506098,230.3506098,0.991786861,1.018982075,1.016591234,0.124025585,8.339647147
3359,230.4192073,230.4192073,0.993490011,1.01978084,1.019478857,0.123368638,8.379810733
3360,230.4878049,230.4878049,1.0108653,1.015291784,1.021799808,0.124164986,8.289636427
3361,230.5564024,230.5564024,1.004011099,1.014187758,1.022840558,0.124421288,8.275164066
3362,230.625,230.625,1.012927193,1.017002242,1.018448747,0.12525795,8.244463405
3363,230.6935976,230.6935976,0.992054652,1.020435692,1.01660028,0.124735455,8.304992876
3364,230.7621951,230.7621951,0.997084247,1.013994008,1.025943442,0.124183053,8.284418091
3365,230.8307927,230.8307927,0.999484403,1.020886666,1.016116829,0.12363041,8.38006631
3366,230.8993902,230.8993902,0.998381179,1.015947391,1.022358759,0.122810222,8.399946943
3367,230.9679878,230.9679878,0.996124888,1.018651735,1.018709701,0.12350156,8.376033206
3368,231.0365854,231.0365854,1.008051423,1.018737847,1.017158575,0.124883596,8.286710862
3369,231.1051829,231.1051829,0.993473143,1.018512141,1.018538472,0.126252988,8.202394539
3370,231.1737805,231.1737805,0.986162926,1.016504381,1.019494351,0.126488351,8.173809651
3371,231.242378,231.242378,0.991126691,1.018378249,1.02188435,0.127641503,8.116283832
3372,231.3109756,231.3109756,0.985205193,1.0209368,1.017228037,0.127402737,8.152016778
3373,231.3795732,231.3795732,0.98924016,1.018266166,1.020067463,0.126494867,8.189720438
3374,231.4481707,231.4481707,0.991688904,1.017535012,1.018998203,0.126405877,8.182474052
3375,231.5167683,231.5167683,0.9933847,1.015926156,1.019918206,0.125897873,8.2141392
3376,231.5853659,231.5853659,0.983451697,1.01701263,1.019117195,0.124939347,8.289610847
3377,231.6539634,231.6539634,0.9847213,1.016882078,1.021718632,0.125251585,8.274660972
3378,231.722561,231.722561,0.991576534,1.018146047,1.020904365,0.125696114,8.267168314
3379,231.7911585,231.7911585,0.985385827,1.018433428,1.016944495,0.126032557,8.244958631
3380,231.8597561,231.8597561,0.986160198,1.01854864,1.01960655,0.127739936,8.125810569
3381,231.9283537,231.9283537,0.989717441,1.017618248,1.017307472,0.12764966,8.111301361
3382,231.9969512,231.9969512,0.995921743,1.015261224,1.021632224,0.127653015,8.075537289
3383,232.0655488,232.0655488,0.992815021,1.016155586,1.02089284,0.126822789,8.126714953
3384,232.1341463,232.1341463,0.989653254,1.01627037,1.020487046,0.126373474,8.150402415
3385,232.2027439,232.2027439,0.993141406,1.01843657,1.016670501,0.12612881,8.190821994
3386,232.2713415,232.2713415,0.994667802,1.017831807,1.019183242,0.126777332,8.146379748
3387,232.339939,232.339939,0.99515275,1.019932683,1.015441485,0.127308796,8.144184343
3388,232.4085366,232.4085366,0.993550718,1.01765728,1.019430391,0.128106899,8.084294012
3389,232.4771341,232.4771341,0.991717823,1.014562223,1.022195093,0.128819626,8.024507523
3390,232.5457317,232.5457317,0.995412915,1.017799096,1.01627579,0.129386408,8.013693748
3391,232.6143293,232.6143293,0.985200729,1.020297812,1.016283031,0.129308094,8.035322228
3392,232.6829268,232.6829268,0.982879537,1.018249242,1.019649139,0.129388662,8.004685156
3393,232.7515244,232.7515244,0.991575899,1.017159782,1.01902246,0.129726835,7.972806584
3394,232.820122,232.820122,0.9915236,1.02191624,1.0137934,0.130593873,7.959948332
3395,232.8887195,232.8887195,0.993141406,1.020332177,1.014489938,0.131209802,7.913290939
3396,232.9573171,232.9573171,0.989126753,1.017250597,1.018690416,0.131680687,7.867574077
3397,233.0259146,233.0259146,0.987607144,1.017859338,1.019790276,0.132462261,7.830192789
3398,233.0945122,233.0945122,0.992366518,1.015598402,1.021330533,0.132862181,7.796307402
3399,233.1631098,233.1631098,0.994517192,1.016503759,1.020658208,0.133467082,7.772384782
3400,233.2317073,233.2317073,0.994544303,1.018272771,1.017430425,0.132028282,7.875005707
3401,233.3003049,233.3003049,0.989415009,1.014988671,1.020410806,0.13161947,7.868706526
3402,233.3689024,233.3689024,0.997134811,1.019774222,1.017041685,0.130119228,7.985452206
3403,233.4375,233.4375,0.995081603,1.021157044,1.015442394,0.12867359,8.077904755
3404,233.5060976,233.5060976,0.996003426,1.019029259,1.022044283,0.12815309,8.012567143
3405,233.5746951,233.5746951,0.998178937,1.019347791,1.01727216,0.126647076,8.132737875
3406,233.6432927,233.6432927,0.994645226,1.019029259,1.019515062,0.125334498,8.197973151
3407,233.7118902,233.7118902,1.003311147,1.020056827,1.013203946,0.126398489,8.133243261
3408,233.7804878,233.7804878,0.991021608,1.019088466,1.016003948,0.126148075,8.151068349
3409,233.8490854,233.8490854,0.992999219,1.020234545,1.014584704,0.126118893,8.171983811
3410,233.9176829,233.9176829,0.989719146,1.021129661,1.017061946,0.125348417,8.223186739
3411,233.9862805,233.9862805,0.9869831,1.018923437,1.019663802,0.124056053,8.284559811
3412,234.054878,234.054878,0.993480472,1.019652245,1.018009009,0.123764777,8.306447075
3413,234.1234756,234.1234756,0.989309176,1.020753983,1.017337279,0.123101775,8.365586565
3414,234.1920732,234.1920732,0.982840704,1.017556501,1.017110251,0.123034451,8.350311072
3415,234.2606707,234.2606707,0.988160685,1.018611648,1.020784507,0.123069927,8.358541204
3416,234.3292683,234.3292683,0.994645226,1.019069789,1.019180803,0.122186088,8.41661784
3417,234.3978659,234.3978659,1.000877391,1.018352017,1.016442771,0.12246023,8.387303837
3418,234.4664634,234.4664634,0.989880254,1.021958842,1.012926692,0.12157577,8.471252164
3419,234.535061,234.535061,0.996529424,1.01715892,1.017622272,0.121683538,8.414568593
3420,234.6036585,234.6036585,0.996995046,1.017130061,1.016174742,0.122175095,8.375315397
3421,234.6722561,234.6722561,0.997407645,1.017397794,1.017292229,0.123282093,8.300031254
3422,234.7408537,234.7408537,0.992324448,1.016840027,1.015711355,0.12304159,8.319480304
3423,234.8094512,234.8094512,0.99746631,1.022149277,1.017110251,0.123899933,8.320921775
3424,234.8780488,234.8780488,0.991927224,1.018608339,1.018206583,0.124569607,8.257986838
3425,234.9466463,234.9466463,0.995734169,1.019829115,1.015685403,0.125358389,8.220237709
3426,235.0152439,235.0152439,0.998448068,1.019024235,1.015353036,0.125964406,8.176511103
3427,235.0838415,235.0838415,0.992676187,1.01697209,1.01919879,0.126248018,8.134218308
3428,235.152439,235.152439,1.00447792,1.013430314,1.022443241,0.125957762,8.109867565
3429,235.2210366,235.2210366,0.994896074,1.017994859,1.018633501,0.125137906,8.198827905
3430,235.2896341,235.2896341,0.990035002,1.017985443,1.019152179,0.124992786,8.208405695
3431,235.3582317,235.3582317,0.988304505,1.015297117,1.021395325,0.124780932,8.220305589
3432,235.4268293,235.4268293,0.995374814,1.020259661,1.01555876,0.124384973,8.310612717
3433,235.4954268,235.4954268,0.998423722,1.019646312,1.014895716,0.124069606,8.330395645
3434,235.5640244,235.5640244,0.999286155,1.018108479,1.014935039,0.124443051,8.284177872
3435,235.632622,235.632622,0.994310161,1.017974835,1.01510837,0.124607323,8.257557454
3436,235.7012195,235.7012195,0.994157351,1.019600383,1.015998558,0.123947671,8.309119578
3437,235.7698171,235.7698171,1.008745293,1.016684268,1.01770524,0.124513419,8.245377033
3438,235.8384146,235.8384146,1.004719101,1.018220706,1.014372663,0.123593757,8.325827237
3439,235.9070122,235.9070122,1.010653638,1.014540362,1.021762187,0.122576742,8.368466454
3440,235.9756098,235.9756098,1.007465282,1.015005689,1.02222244,0.121808424,8.437949704
3441,236.0442073,236.0442073,1.0053448,1.014945162,1.023394388,0.121483096,8.475283469
3442,236.1128049,236.1128049,0.995524503,1.022830083,1.018471006,0.120553884,8.309119578
3443,236.1814024,236.1814024,1.009194187,1.019934529,1.019642166,0.119259101,8.528389939
3444,236.25,236.25,0.992125191,1.024472214,1.018476516,0.117222946,8.539463576
3445,236.3185976,236.3185976,0.991052593,1.013191185,1.030935758,0.114705837,8.324705609
3446,236.3871951,236.3871951,1.003815468,1.013404846,1.03195308,0.112714002,8.328864934
3447,236.4557927,236.4557927,0.991614852,1.022838044,1.02040119,0.108539758,8.420947725
3448,236.5243902,236.5243902,0.999643731,1.016757518,1.029857529,0.105534674,8.456516857
3449,236.5929878,236.5929878,1.002709355,1.017150699,1.025330547,0.100738026,8.358232732
3450,236.6615854,236.6615854,1.00838246,1.014929745,1.028710736,0.097486208,8.272353445
3451,236.7301829,236.7301829,1.001150371,1.016910111,1.026771907,0.095647754,8.269618382
3452,236.7987805,236.7987805,1.002335701,1.019869453,1.024906381,0.092121943,8.250061979
3453,236.867378,236.867378,0.993243792,1.020865338,1.025157603,0.089920215,8.270409044
3454,236.9359756,236.9359756,0.996337481,1.022976348,1.024006487,0.087842269,8.297915415
3455,237.0045732,237.0045732,1.00003044,1.019697688,1.023654792,0.086282569,8.229923625
3456,237.0731707,237.0731707,1.001099226,1.024658078,1.020099665,0.08469601,8.233420644
3457,237.1417683,237.1417683,0.980934489,1.021551998,1.026068773,0.085340711,8.148515849
3458,237.2103659,237.2103659,0.99399763,1.019694009,1.025439521,0.083938611,8.075864734
3459,237.2789634,237.2789634,0.996276523,1.020518261,1.02414482,0.084531648,8.026866064
3460,237.347561,237.347561,0.987208651,1.022437125,1.022379926,0.084599111,8.035811389
3461,237.4161585,237.4161585,1.004852444,1.022018647,1.020043291,0.08302646,7.984344554
3462,237.4847561,237.4847561,0.993467046,1.019105561,1.02608953,0.082393607,8.028107655
3463,237.5533537,237.5533537,0.989151947,1.017071998,1.026955979,0.082313787,8.020583797
3464,237.6219512,237.6219512,1.008445544,1.016226194,1.029490827,0.080013895,8.040923045
3465,237.6905488,237.6905488,1.007280388,1.019820449,1.024428167,0.080363834,8.033121684
3466,237.7591463,237.7591463,1.005915306,1.022940532,1.02308594,0.080716733,8.021647478
3467,237.8277439,237.8277439,1.001389265,1.018755317,1.02664437,0.078787262,7.970279305
3468,237.8963415,237.8963415,0.996087882,1.01485171,1.028401888,0.078212137,7.996450512
3469,237.964939,237.964939,1.007192071,1.017030689,1.027705338,0.077845245,8.046634737
3470,238.0335366,238.0335366,1.015226734,1.021288406,1.020869933,0.077750331,8.088047391
3471,238.1021341,238.1021341,1.010249449,1.017485804,1.02241375,0.075363917,8.091572053
3472,238.1707317,238.1707317,1.0079842,1.019323497,1.024704803,0.075926947,8.046837098
3473,238.2393293,238.2393293,0.99982353,1.023366147,1.025672544,0.07637646,8.03100055
3474,238.3079268,238.3079268,1.006041599,1.025802322,1.015950172,0.077116016,7.97258841
3475,238.3765244,238.3765244,1.014490422,1.019757928,1.024840461,0.077500738,7.880229074
3476,238.445122,238.445122,1.019403475,1.01747605,1.024252697,0.077345906,7.872694067
3477,238.5137195,238.5137195,1.015089717,1.017159936,1.023530761,0.075864881,7.805115594
3478,238.5823171,238.5823171,1.011970328,1.019278188,1.023464716,0.075871272,7.823292441
3479,238.6509146,238.6509146,1.005772357,1.015706634,1.026057396,0.076414796,7.739923279
3480,238.7195122,238.7195122,1.007052927,1.020465998,1.021167649,0.076357132,7.784985675
3481,238.7881098,238.7881098,1.011596822,1.015659894,1.027684316,0.077243001,7.6589698
3482,238.8567073,238.8567073,1.00474173,1.016495769,1.029111874,0.076906621,7.700540675
3483,238.9253049,238.9253049,1.008579758,1.022332241,1.020685886,0.076310159,7.805417564
3484,238.9939024,238.9939024,1.01591418,1.017942629,1.02284932,0.074478583,7.743779986
3485,239.0625,239.0625,1.000525555,1.014990618,1.027164485,0.074299489,7.743691403
3486,239.1310976,239.1310976,1.005336337,1.019574502,1.021659277,0.074770881,7.728684098
3487,239.1996951,239.1996951,1.022587182,1.017926628,1.022424253,0.074750704,7.720104436
3488,239.2682927,239.2682927,1.016209299,1.017505264,1.023119551,0.072649493,7.711520503
3489,239.3368902,239.3368902,1.013391882,1.013973834,1.028103099,0.072865301,7.660348724
3490,239.4054878,239.4054878,1.014974357,1.016000674,1.026843025,0.073120216,7.644885568
3491,239.4740854,239.4740854,1.013094716,1.019757606,1.02383993,0.073279598,7.655027235
3492,239.5426829,239.5426829,1.018300642,1.017265867,1.023965147,0.071377779,7.606583711
3493,239.6112805,239.6112805,1.006770053,1.012409758,1.027334672,0.071622241,7.544378338
3494,239.679878,239.679878,1.013005291,1.012988531,1.029842548,0.071915861,7.518856309
3495,239.7484756,239.7484756,1.006344644,1.016518954,1.027453392,0.0724224,7.489765427
3496,239.8170732,239.8170732,1.012743426,1.018045101,1.024297159,0.070044736,7.517925724
3497,239.8856707,239.8856707,1.01094863,1.016273713,1.022834186,0.069289922,7.583147466
3498,239.9542683,239.9542683,1.013157563,1.013038697,1.028532458,0.068471169,7.645865649
