YearBP,TSI,dTSI,dTSI_sigma,upper_err,lower_err,Predicted_TSI,Residuals_TSI,LOESS_100_TSI,LOESS_100_TSI,Predicted_LOESS_100_TSI,ResidualsLOESS_100_TSI,LOESS_100yr,LOESS_100_dTSI,Predicted_dTSI_Wm-2,Residuals_dTSI_Wm-2,LOESS_100yr,dTSI_Wm-2,LOESS_100yr,upper error,lower error,mean,error,plot_age
5262.5,1365,-0.57,0.35,-0.22,-0.92,1365.277209,-0.277209106,,,0.151881736,-0.241881736,,,0.477096,-0.077096,,,,,,,,
5267.5,1365,-0.57,0.35,-0.22,-0.92,1365.272642,-0.272642383,,,0.155069729,-0.185069729,,,0.478034057,-0.058034057,,,,,,,,
5272.5,1365,-0.57,0.35,-0.22,-0.92,1365.270542,-0.270542287,,,0.158222793,-0.158222793,,,0.478973481,-0.058973481,,,,,,,,
5277.5,1364.98,-0.59,0.36,-0.23,-0.95,1365.265253,-0.285252544,,,0.1611902,-0.1111902,,,0.479912053,-0.039912053,,,,,,,,
5282.5,1364.92,-0.65,0.38,-0.27,-1.03,1365.261039,-0.341038668,,,0.164090786,-0.044090786,,,0.480817083,-0.020817083,,,,,,,,
5287.5,1364.82,-0.75,0.45,-0.3,-1.2,1365.256699,-0.436699298,,,0.166877603,0.023122397,,,0.481694629,-1.69E-03,,,,,,,,
5292.5,1364.68,-0.89,0.46,-0.43,-1.35,1365.251603,-0.571602876,,,0.169670813,0.050329187,,,0.482408244,7.59E-03,,,,,,,,
5297.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.245552,-0.645551516,,,0.172349769,0.037650231,,,0.483186137,6.81E-03,,,,,,,,
5302.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.240446,-0.640445515,,,0.174377263,0.045622737,,,0.483930054,6.07E-03,,,,,,,,
5307.5,1364.81,-0.76,0.47,-0.29,-1.23,1365.234598,-0.424598154,,,0.176771962,0.103228038,,,0.484623609,0.035376391,,,,,,,,
5312.5,1365,-0.57,0.35,-0.22,-0.92,1365.229131,-0.229131439,,,0.179044696,0.190955304,,,0.485138216,0.064861784,,,,,,,,
5317.5,1365.17,-0.4,0.34,-0.06,-0.74,1365.22384,-0.053839587,,,0.181164676,0.228835324,,,0.485711292,0.074288708,,,,,,,,
5322.5,1365.32,-0.25,0.36,0.11,-0.61,1365.218451,0.101548612,,,0.183211274,0.176788726,,,0.486213721,0.063786279,,,,,,,,
5327.5,1365.44,-0.13,0.39,0.26,-0.52,1365.214399,0.225600746,,,0.185121148,0.054878852,,,0.486682447,0.013317553,,,,,,,,
5332.5,1365.55,-0.02,0.42,0.4,-0.44,1365.210886,0.339113974,,,0.186835287,-0.066835287,,,0.487126124,-0.027126124,,,,,,,,
5337.5,1365.65,0.08,0.45,0.53,-0.37,1365.207401,0.442599034,,,0.188107209,-0.148107209,,,0.487463487,-0.047463487,,,,,,,,
5342.5,1365.73,0.16,0.48,0.64,-0.32,1365.205076,0.524924209,,,0.189575681,-0.169575681,,,0.487775935,-0.057775935,,,,,,,,
5347.5,1365.82,0.25,0.5,0.75,-0.25,1365.202195,0.617805479,,,0.190860175,-0.170860175,,,0.48808391,-0.05808391,,,,,,,,
5352.5,1365.88,0.31,0.53,0.84,-0.22,1365.199202,0.680797784,,,0.192054694,-0.152054694,,,0.48831925,-0.04831925,,,,,,,,
5357.5,1365.91,0.34,0.54,0.88,-0.2,1365.200735,0.709265324,,,0.192989346,-0.102989346,,,0.488511326,-0.038511326,,,,,,,,
5362.5,1365.9,0.33,0.53,0.86,-0.2,1365.199001,0.700999132,,,0.193755538,-0.023755538,,,0.488615438,-8.62E-03,,,,,,,,
5367.5,1365.83,0.26,0.51,0.77,-0.25,1365.196175,0.633824665,,,0.194372158,0.085627842,,,0.488720339,0.021279661,,,,,,,,
5372.5,1365.75,0.18,0.48,0.66,-0.3,1365.194174,0.555826248,,,0.195016773,0.164983227,,,0.488742646,0.061257354,,,,,,,,
5377.5,1365.67,0.1,0.46,0.56,-0.36,1365.193439,0.476560926,,,0.195502998,0.204497002,,,0.488757124,0.071242876,,,,,,,,
5382.5,1365.66,0.09,0.45,0.54,-0.36,1365.191364,0.46863558,,,0.195736325,0.204263675,,,0.488716314,0.071283686,,,,,,,,
5387.5,1365.67,0.1,0.46,0.56,-0.36,1365.189813,0.480187473,,,0.19596637,0.14403363,,,0.488664951,0.051335049,,,,,,,,
5392.5,1365.68,0.11,0.46,0.57,-0.35,1365.188541,0.4914594,,,0.19606617,0.04393383,,,0.488570832,0.011429168,,,,,,,,
5397.5,1365.62,0.05,0.44,0.49,-0.39,1365.187524,0.432475531,,,0.196140918,-0.096140918,,,0.488459916,-0.038459916,,,,,,,,
5402.5,1365.47,-0.1,0.4,0.3,-0.5,1365.187007,0.282993028,,,0.196087413,-0.256087413,,,0.488308534,-0.078308534,,,,,,,,
5407.5,1365.25,-0.32,0.35,0.03,-0.67,1365.186484,0.063516215,,,0.195934916,-0.345934916,,,0.488094631,-0.108094631,,,,,,,,
5412.5,1364.99,-0.58,0.35,-0.23,-0.93,1365.186421,-0.196420862,,,0.195642512,-0.295642512,,,0.487882312,-0.087882312,,,,,,,,
5417.5,1364.73,-0.84,0.6,-0.24,-1.44,1365.186503,-0.456503397,,,0.195270961,-0.115270961,,,0.487641457,-0.037641457,,,,,,,,
5422.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.187058,-0.587057678,,,0.194738484,0.075261516,,,0.487341283,0.022658717,,,,,,,,
5427.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.18801,-0.58800957,,,0.194085831,0.195914169,,,0.487006117,0.062993883,,,,,,,,
5432.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.189422,-0.589421715,,,0.193342668,0.226657332,,,0.486660018,0.073339982,,,,,,,,
5437.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.19117,-0.591170412,,,0.192592884,0.187407116,,,0.48623149,0.06376851,,,,,,,,
5442.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.193134,-0.593134313,,,0.191523068,0.128476932,,,0.485797589,0.044202411,,,,,,,,
5447.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.195611,-0.595610908,,,0.190616152,0.099383848,,,0.485362999,0.034637001,,,,,,,,
5452.5,1364.8,-0.77,0.48,-0.29,-1.25,1365.198398,-0.398397848,,,0.189403627,0.090596373,,,0.484818047,0.025181953,,,,,,,,
5457.5,1364.96,-0.61,0.36,-0.25,-0.97,1365.201563,-0.241562626,,,0.188291808,0.071708192,,,0.484354098,0.025645902,,,,,,,,
5462.5,1365.05,-0.52,0.34,-0.18,-0.86,1365.205173,-0.155172527,,,0.187078537,0.012921463,,,0.483868347,6.13E-03,,,,,,,,
5467.5,1365.14,-0.43,0.34,-0.09,-0.77,1365.209324,-0.069324282,,,0.185783734,-0.055783734,,,0.48334813,-0.02334813,,,,,,,,
5472.5,1365.28,-0.29,0.35,0.06,-0.64,1365.213517,0.066482988,,,0.184353829,-0.124353829,,,0.48280191,-0.04280191,,,,,,,,
5477.5,1365.48,-0.09,0.4,0.31,-0.49,1365.218026,0.261973728,,,0.18285073,-0.16285073,,,0.482226112,-0.052226112,,,,,,,,
5482.5,1365.69,0.12,0.46,0.58,-0.34,1365.222837,0.467163254,,,0.181235474,-0.141235474,,,0.48162968,-0.04162968,,,,,,,,
5487.5,1365.84,0.27,0.51,0.78,-0.24,1365.228046,0.611953779,,,0.179517594,-0.099517594,,,0.481006473,-0.031006473,,,,,,,,
5492.5,1365.91,0.34,0.54,0.88,-0.2,1365.233408,0.676592388,,,0.177680971,-0.037680971,,,0.480352814,-0.010352814,,,,,,,,
5497.5,1365.89,0.32,0.53,0.85,-0.21,1365.239352,0.650648248,,,0.175746333,4.25E-03,,,0.479684794,3.15E-04,,,,,,,,
5502.5,1365.83,0.26,0.51,0.77,-0.25,1365.245148,0.584852193,,,0.173700292,0.016299708,,,0.478963697,1.04E-03,,,,,,,,
5507.5,1365.77,0.2,0.49,0.69,-0.29,1365.25105,0.518950065,,,0.171543982,-1.54E-03,,,0.478246195,1.75E-03,,,,,,,,
5512.5,1365.72,0.15,0.47,0.62,-0.32,1365.257249,0.462751063,,,0.16927106,-0.05927106,,,0.477502605,-0.017502605,,,,,,,,
5517.5,1365.67,0.1,0.46,0.56,-0.36,1365.263461,0.406538876,,,0.166874935,-0.126874935,,,0.476732041,-0.036732041,,,,,,,,
5522.5,1365.61,0.04,0.44,0.48,-0.4,1365.269642,0.340357769,,,0.164370582,-0.164370582,,,0.475937826,-0.055937826,,,,,,,,
5527.5,1365.52,-0.05,0.41,0.36,-0.46,1365.275713,0.244287499,,,0.161748225,-0.161748225,,,0.47512042,-0.05512042,,,,,,,,
5532.5,1365.41,-0.16,0.38,0.22,-0.54,1365.281856,0.12814365,,,0.159009802,-0.119009802,,,0.474280751,-0.044280751,,,,,,,,
5537.5,1365.29,-0.28,0.36,0.08,-0.64,1365.288425,1.57E-03,,,0.15614609,-0.05614609,,,0.47341677,-0.01341677,,,,,,,,
5542.5,1365.17,-0.4,0.34,-0.06,-0.74,1365.294675,-0.124674554,,,0.153168416,0.016831584,,,0.472528796,7.47E-03,,,,,,,,
5547.5,1365.05,-0.52,0.34,-0.18,-0.86,1365.299814,-0.249814343,,,0.150006447,0.089993553,,,0.471610863,0.028389137,,,,,,,,
5552.5,1364.92,-0.65,0.38,-0.27,-1.03,1365.305949,-0.385949451,,,0.146747669,0.143252331,,,0.470663664,0.049336336,,,,,,,,
5557.5,1364.73,-0.84,0.6,-0.24,-1.44,1365.31183,-0.581830206,,,0.143361396,0.166638604,,,0.469694536,0.050305464,,,,,,,,
5562.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.316377,-0.716377051,,,0.139774406,0.140225594,,,0.468695603,0.041304397,,,,,,,,
5567.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.320604,-0.72060375,,,0.136085673,0.093914327,,,0.467652474,0.032347526,,,,,,,,
5572.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.324748,-0.724747732,,,0.132258423,0.037741577,,,0.466568244,0.013431756,,,,,,,,
5577.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.329295,-0.729295344,,,0.128256404,0.011743596,,,0.465480602,4.52E-03,,,,,,,,
5582.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.336378,-0.7363784,,,0.124145348,-0.014145348,,,0.464346553,-4.35E-03,,,,,,,,
5587.5,1364.6,-0.97,0.5,-0.47,-1.47,1365.353145,-0.753145479,,,0.119810994,-0.039810994,,,0.463131971,-0.013131971,,,,,,,,
5592.5,1364.8,-0.77,0.48,-0.29,-1.25,1365.398967,-0.598966789,,,0.115358865,-0.055358865,,,0.461942142,-0.021942142,,,,,,,,
5597.5,1365,-0.57,0.35,-0.22,-0.92,1365.417019,-0.417018652,,,0.11078748,-0.06078748,,,0.460690714,-0.020690714,,,,,,,,
5602.5,1365.17,-0.4,0.34,-0.06,-0.74,1365.41863,-0.248629604,,,0.106049228,-0.026049228,,,0.459387506,-9.39E-03,,,,,,,,
5607.5,1365.37,-0.2,0.37,0.17,-0.57,1365.411908,-0.041908101,,,0.101122064,0.018877936,,,0.458105272,1.89E-03,,,,,,,,
5612.5,1365.6,0.03,0.43,0.46,-0.4,1365.410132,0.189867617,,,0.096171004,0.033828996,,,0.45674205,3.26E-03,,,,,,,,
5617.5,1365.78,0.21,0.49,0.7,-0.28,1365.413233,0.366767257,,,0.090998707,9.00E-03,,,0.455345363,4.65E-03,,,,,,,,
5622.5,1365.85,0.28,0.51,0.79,-0.23,1365.416899,0.433101003,,,0.085751603,-0.035751603,,,0.4540025,-0.0140025,,,,,,,,
5627.5,1365.77,0.2,0.49,0.69,-0.29,1365.420581,0.349418719,,,0.080558718,-0.060558718,,,0.45272705,-0.02272705,,,,,,,,
5632.5,1365.58,0.01,0.43,0.44,-0.42,1365.42602,0.153980032,,,0.075503788,-0.055503788,,,0.451456492,-0.021456492,,,,,,,,
5637.5,1365.33,-0.24,0.36,0.12,-0.6,1365.428209,-0.098209304,,,0.071274887,-0.031274887,,,0.450003401,-0.010003401,,,,,,,,
5642.5,1365.13,-0.44,0.34,-0.1,-0.78,1365.431479,-0.301478591,,,0.068028857,-0.028028857,,,0.445785398,-5.79E-03,,,,,,,,
5647.5,1365.1,-0.47,0.34,-0.13,-0.81,1365.434432,-0.334432487,,,0.054920324,-0.024920324,,,0.439462216,-9.46E-03,,,,,,,,
5652.5,1365.24,-0.33,0.35,0.02,-0.68,1365.43688,-0.19688033,,,0.031838396,-0.011838396,,,0.44016523,-0.01016523,,,,,,,,
5657.5,1365.43,-0.14,0.38,0.24,-0.52,1365.439189,-9.19E-03,,,0.049419747,-0.049419747,,,0.442676081,-0.022676081,,,,,,,,
5662.5,1365.58,0.01,0.43,0.44,-0.42,1365.440676,0.139324286,,,0.04335845,-0.07335845,,,0.435842877,-0.025842877,,,,,,,,
5667.5,1365.64,0.07,0.45,0.52,-0.38,1365.442108,0.197892446,,,0.035117849,-0.125117849,,,0.432497209,-0.032497209,,,,,,,,
5672.5,1365.62,0.05,0.44,0.49,-0.39,1365.443967,0.176032848,,,6.09E-03,-0.136092443,,,0.433188278,-0.043188278,,,,,,,,
5677.5,1365.55,-0.02,0.42,0.4,-0.44,1365.446113,0.103886735,,,6.50E-03,-0.136497941,,,0.432647403,-0.042647403,,,,,,,,
5682.5,1365.5,-0.07,0.4,0.33,-0.47,1365.448066,0.051933955,,,3.85E-03,-0.063845569,,,0.431690835,-0.021690835,,,,,,,,
5687.5,1365.52,-0.05,0.41,0.36,-0.46,1365.450899,0.069100859,,,-2.57E-04,0.040256955,,,0.43049185,9.51E-03,,,,,,,,
5692.5,1365.59,0.02,0.43,0.45,-0.41,1365.454153,0.135847479,,,-4.88E-03,0.144882745,,,0.429193107,0.040806893,,,,,,,,
5697.5,1365.65,0.08,0.45,0.53,-0.37,1365.457254,0.192745784,,,-9.74E-03,0.239740675,,,0.427890099,0.072109901,,,,,,,,
5702.5,1365.65,0.08,0.45,0.53,-0.37,1365.460948,0.189051906,,,-0.014644143,0.334644143,,,0.42659087,0.10340913,,,,,,,,
5707.5,1365.59,0.02,0.43,0.45,-0.41,1365.465007,0.124992647,,,-0.019512568,0.419512568,,,0.425315999,0.134684001,,,,,,,,
5712.5,1365.5,-0.07,0.4,0.33,-0.47,1365.469232,0.030768099,,,-0.024282079,0.464282079,,,0.42407597,0.14592403,,,,,,,,
5717.5,1365.41,-0.16,0.38,0.22,-0.54,1365.473514,-0.063514318,,,-0.028934571,0.458934571,,,0.42286989,0.14713011,,,,,,,,
5722.5,1365.36,-0.21,0.37,0.16,-0.58,1365.477757,-0.117757283,,,-0.03344765,0.40344765,,,0.421700201,0.128299799,,,,,,,,
5727.5,1365.38,-0.19,0.37,0.18,-0.56,1365.482203,-0.102202616,,,-0.037818542,0.337818542,,,0.420572449,0.099427551,,,,,,,,
5732.5,1365.46,-0.11,0.39,0.28,-0.5,1365.486707,-0.026706526,,,-0.04204119,0.28204119,,,0.419485047,0.080514953,,,,,,,,
5737.5,1365.57,0,0.42,0.42,-0.42,1365.491452,0.07854758,,,-0.046111959,0.236111959,,,0.418439971,0.061560029,,,,,,,,
5742.5,1365.69,0.12,0.46,0.58,-0.34,1365.496231,0.193769086,,,-0.050022339,0.150022339,,,0.417440154,0.032559846,,,,,,,,
5747.5,1365.77,0.2,0.49,0.69,-0.29,1365.501071,0.268929226,,,-0.053770085,0.013770085,,,0.416483015,-6.48E-03,,,,,,,,
5752.5,1365.81,0.24,0.5,0.74,-0.26,1365.505901,0.304098748,,,-0.057349148,-0.112650852,,,0.415571103,-0.035571103,,,,,,,,
5757.5,1365.81,0.24,0.5,0.74,-0.26,1365.510732,0.299268327,,,-0.060752926,-0.159247074,,,0.414706914,-0.044706914,,,,,,,,
5762.5,1365.82,0.25,0.5,0.75,-0.25,1365.515432,0.304568033,,,-0.063975176,-0.096024824,,,0.413895762,-0.033895762,,,,,,,,
5767.5,1365.83,0.26,0.51,0.77,-0.25,1365.519972,0.310027688,,,-0.06700817,-0.01299183,,,0.413130603,-0.013130603,,,,,,,,
5772.5,1365.87,0.3,0.52,0.82,-0.22,1365.524358,0.345641629,,,-0.069847935,9.85E-03,,,0.412417939,-2.42E-03,,,,,,,,
5777.5,1365.92,0.35,0.54,0.89,-0.19,1365.528521,0.391478829,,,-0.072490212,-0.037509788,,,0.411758312,-0.021758312,,,,,,,,
5782.5,1365.97,0.4,0.56,0.96,-0.16,1365.532367,0.437633453,,,-0.074930239,-0.115069761,,,0.411153393,-0.041153393,,,,,,,,
5787.5,1366.01,0.44,0.57,1.01,-0.13,1365.535995,0.474004562,,,-0.077169046,-0.152830954,,,0.410600715,-0.050600715,,,,,,,,
5792.5,1365.98,0.41,0.56,0.97,-0.15,1365.539343,0.44065681,,,-0.079211017,-0.140788983,,,0.410101348,-0.040101348,,,,,,,,
5797.5,1365.89,0.32,0.53,0.85,-0.21,1365.542399,0.347601294,,,-0.081062962,-0.088937038,,,0.409654308,-0.029654308,,,,,,,,
5802.5,1365.74,0.17,0.48,0.65,-0.31,1365.544943,0.195056791,,,-0.082732516,-0.057267484,,,0.409251675,-0.019251675,,,,,,,,
5807.5,1365.6,0.03,0.43,0.46,-0.4,1365.547234,0.05276611,,,-0.084220003,-0.045779997,,,0.408893819,-0.018893819,,,,,,,,
5812.5,1365.52,-0.05,0.41,0.36,-0.46,1365.549329,-0.029329138,,,-0.085545599,-0.044454401,,,0.408579019,-0.018579019,,,,,,,,
5817.5,1365.52,-0.05,0.41,0.36,-0.46,1365.551244,-0.031244449,,,-0.08671194,-0.05328806,,,0.408305618,-0.028305618,,,,,,,,
5822.5,1365.54,-0.03,0.41,0.38,-0.44,1365.552932,-0.012931934,,,-0.087716678,-0.082283322,,,0.408067642,-0.028067642,,,,,,,,
5827.5,1365.53,-0.04,0.41,0.37,-0.45,1365.554358,-0.024358211,,,-0.088566735,-0.141433265,,,0.407869559,-0.037869559,,,,,,,,
5832.5,1365.48,-0.09,0.4,0.31,-0.49,1365.555528,-0.075527924,,,-0.089260433,-0.200739567,,,0.407707788,-0.057707788,,,,,,,,
5837.5,1365.43,-0.14,0.39,0.25,-0.53,1365.556488,-0.126488001,,,-0.089781792,-0.260218208,,,0.407596606,-0.067596606,,,,,,,,
5842.5,1365.43,-0.14,0.38,0.24,-0.52,1365.557285,-0.12728545,,,-0.090098602,-0.299901398,,,0.407523672,-0.067523672,,,,,,,,
5847.5,1365.46,-0.11,0.39,0.28,-0.5,1365.557906,-0.097906085,,,-0.090248552,-0.329751448,,,0.407484767,-0.067484767,,,,,,,,
5852.5,1365.47,-0.1,0.4,0.3,-0.5,1365.55831,-0.088309951,,,-0.09021353,-0.33978647,,,0.407495638,-0.067495638,,,,,,,,
5857.5,1365.43,-0.14,0.39,0.25,-0.53,1365.558471,-0.128471264,,,-0.089960542,-0.350039458,,,0.407540165,-0.067540165,,,,,,,,
5862.5,1365.34,-0.23,0.36,0.13,-0.59,1365.558388,-0.218388235,,,-0.089548597,-0.340451403,,,0.407631579,-0.067631579,,,,,,,,
5867.5,1365.24,-0.33,0.35,0.02,-0.68,1365.558093,-0.318093225,,,-0.088903808,-0.321096192,,,0.407764688,-0.067764688,,,,,,,,
5872.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.557655,-0.377654642,,,-0.087974463,-0.282025537,,,0.407929405,-0.067929405,,,,,,,,
5877.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.556956,-0.376955739,,,-0.086842129,-0.233157871,,,0.408143418,-0.058143418,,,,,,,,
5882.5,1365.22,-0.35,0.35,0,-0.7,1365.555995,-0.335994798,,,-0.085539545,-0.184460455,,,0.408406449,-0.048406449,,,,,,,,
5887.5,1365.27,-0.3,0.35,0.05,-0.65,1365.554692,-0.284692147,,,-0.084128848,-0.155871152,,,0.408672692,-0.048672692,,,,,,,,
5892.5,1365.28,-0.29,0.35,0.06,-0.64,1365.553093,-0.273093407,,,-0.082568358,-0.127431642,,,0.408999199,-0.038999199,,,,,,,,
5897.5,1365.26,-0.31,0.35,0.04,-0.66,1365.551151,-0.291151381,,,-0.080938948,-0.099061052,,,0.409340894,-0.029340894,,,,,,,,
5902.5,1365.21,-0.36,0.34,-0.02,-0.7,1365.548837,-0.338836654,,,-0.079293414,-0.080706586,,,0.409682527,-0.029682527,,,,,,,,
5907.5,1365.16,-0.41,0.34,-0.07,-0.75,1365.54612,-0.386119511,,,-0.07745551,-0.10254449,,,0.410040748,-0.030040748,,,,,,,,
5912.5,1365.15,-0.42,0.34,-0.08,-0.76,1365.542989,-0.392988706,,,-0.075564094,-0.154435906,,,0.410419823,-0.050419823,,,,,,,,
5917.5,1365.21,-0.36,0.34,-0.02,-0.7,1365.539431,-0.329430787,,,-0.073523645,-0.226476355,,,0.410839484,-0.060839484,,,,,,,,
5922.5,1365.29,-0.28,0.35,0.07,-0.63,1365.535405,-0.245405301,,,-0.071536215,-0.248463785,,,0.411278369,-0.061278369,,,,,,,,
5927.5,1365.36,-0.21,0.37,0.16,-0.58,1365.531007,-0.171006983,,,-0.06936116,-0.15063884,,,0.411769317,-0.041769317,,,,,,,,
5932.5,1365.43,-0.14,0.39,0.25,-0.53,1365.526167,-0.09616719,,,-0.066189212,0.026189212,,,0.412444558,-2.44E-03,,,,,,,,
5937.5,1365.53,-0.04,0.41,0.37,-0.45,1365.520959,9.04E-03,,,-0.063993139,0.213993139,,,0.412930319,0.057069681,,,,,,,,
5942.5,1365.67,0.1,0.45,0.55,-0.35,1365.515429,0.15457052,,,-0.061780921,0.331780921,,,0.413436238,0.096563762,,,,,,,,
5947.5,1365.82,0.25,0.5,0.75,-0.25,1365.509593,0.310406526,,,-0.059314157,0.369314157,,,0.414028801,0.105971199,,,,,,,,
5952.5,1365.91,0.34,0.54,0.88,-0.2,1365.503519,0.406481463,,,-0.05688162,0.32688162,,,0.414627417,0.095372583,,,,,,,,
5957.5,1365.91,0.34,0.54,0.88,-0.2,1365.497221,0.412779497,,,-0.055076491,0.255076491,,,0.415232075,0.074767925,,,,,,,,
5962.5,1365.78,0.21,0.49,0.7,-0.28,1365.49073,0.289270191,,,-0.053534815,0.173534815,,,0.415810477,0.044189523,,,,,,,,
5967.5,1365.56,-0.01,0.42,0.41,-0.43,1365.484095,0.075904743,,,-0.051723325,0.091723325,,,0.416351911,0.013648089,,,,,,,,
5972.5,1365.32,-0.25,0.36,0.11,-0.61,1365.477401,-0.157401398,,,-0.051248224,-8.75E-03,,,0.416831037,-6.83E-03,,,,,,,,
5977.5,1365.18,-0.39,0.34,-0.05,-0.73,1365.470673,-0.290673188,,,-0.052014158,-0.097985842,,,0.417179592,-0.037179592,,,,,,,,
5982.5,1365.19,-0.38,0.34,-0.04,-0.72,1365.463947,-0.273947166,,,-0.046269221,-0.143730779,,,0.417166739,-0.047166739,,,,,,,,
5987.5,1365.31,-0.26,0.36,0.1,-0.62,1365.457033,-0.147032809,,,-0.041822268,-0.078177732,,,0.41684599,-0.02684599,,,,,,,,
5992.5,1365.44,-0.13,0.39,0.26,-0.52,1365.450542,-0.010541624,,,-0.04288888,0.05288888,,,0.417610837,0.012389163,,,,,,,,
5997.5,1365.53,-0.04,0.41,0.37,-0.45,1365.444557,0.085443329,,,-0.021421376,0.171421376,,,0.424497956,0.045502044,,,,,,,,
6002.5,1365.57,0,0.42,0.42,-0.42,1365.43921,0.130790397,,,-0.015599264,0.265599264,,,0.424855499,0.075144501,,,,,,,,
6007.5,1365.61,0.04,0.44,0.48,-0.4,1365.436646,0.173354448,,,-0.018496515,0.298496515,,,0.425408749,0.084591251,,,,,,,,
6012.5,1365.65,0.08,0.45,0.53,-0.37,1365.443583,0.20641664,,,-0.018755098,0.268755098,,,0.425925558,0.074074442,,,,,,,,
6017.5,1365.72,0.15,0.47,0.62,-0.32,1365.40286,0.317140409,,,-0.017910951,0.197910951,,,0.426344412,0.053655588,,,,,,,,
6022.5,1365.79,0.22,0.49,0.71,-0.27,1365.395736,0.394264307,,,-0.016647754,0.136647754,,,0.426616193,0.033383807,,,,,,,,
6027.5,1365.83,0.26,0.51,0.77,-0.25,1365.388131,0.44186863,,,-0.015129589,0.125129589,,,0.426584421,0.033415579,,,,,,,,
6032.5,1365.81,0.24,0.5,0.74,-0.26,1365.384974,0.425025515,,,-0.013555908,0.173555908,,,0.426573053,0.053426947,,,,,,,,
6037.5,1365.72,0.15,0.47,0.62,-0.32,1365.381823,0.33817738,,,-0.01187959,0.26187959,,,0.426782155,0.073217845,,,,,,,,
6042.5,1365.59,0.02,0.43,0.45,-0.41,1365.37763,0.212370376,,,-0.01013247,0.31013247,,,0.427111336,0.092888664,,,,,,,,
6047.5,1365.45,-0.12,0.39,0.27,-0.51,1365.37343,0.076570008,,,-8.27E-03,0.298270646,,,0.427516553,0.092483447,,,,,,,,
6052.5,1365.36,-0.21,0.37,0.16,-0.58,1365.369013,-9.01E-03,,,-6.41E-03,0.216410819,,,0.427983164,0.062016836,,,,,,,,
6057.5,1365.35,-0.22,0.37,0.15,-0.59,1365.364437,-0.014436748,,,-4.46E-03,0.114464375,,,0.428479433,0.031520567,,,,,,,,
6062.5,1365.4,-0.17,0.38,0.21,-0.55,1365.359953,0.040047087,,,-2.44E-03,0.042440138,,,0.429022029,0.010977971,,,,,,,,
6067.5,1365.44,-0.13,0.39,0.26,-0.52,1365.355517,0.084482807,,,-4.68E-04,-9.53E-03,,,0.429566797,-9.57E-03,,,,,,,,
6072.5,1365.46,-0.11,0.39,0.28,-0.5,1365.351108,0.108891586,,,1.68E-03,-0.051678901,,,0.430115473,-0.020115473,,,,,,,,
6077.5,1365.45,-0.12,0.39,0.27,-0.51,1365.346754,0.103245522,,,3.88E-03,-0.123879817,,,0.430714922,-0.040714922,,,,,,,,
6082.5,1365.44,-0.13,0.39,0.26,-0.52,1365.342493,0.097506597,,,6.13E-03,-0.216134468,,,0.431297368,-0.061297368,,,,,,,,
6087.5,1365.41,-0.16,0.38,0.22,-0.54,1365.33838,0.071620049,,,8.45E-03,-0.268454239,,,0.431893588,-0.071893588,,,,,,,,
6092.5,1365.34,-0.23,0.37,0.14,-0.6,1365.334372,5.63E-03,,,0.010803755,-0.240803755,,,0.432521101,-0.072521101,,,,,,,,
6097.5,1365.24,-0.33,0.35,0.02,-0.68,1365.33052,-0.090520027,,,0.013176988,-0.143176988,,,0.433153661,-0.043153661,,,,,,,,
6102.5,1365.12,-0.45,0.34,-0.11,-0.79,1365.326836,-0.206835584,,,0.015534126,-0.025534126,,,0.433787139,-0.013787139,,,,,,,,
6107.5,1365.05,-0.52,0.34,-0.18,-0.86,1365.323258,-0.273258336,,,0.017873474,0.052126526,,,0.434424777,0.015575223,,,,,,,,
6112.5,1365.1,-0.47,0.34,-0.13,-0.81,1365.319819,-0.219819418,,,0.0202008,0.0897992,,,0.43506279,0.02493721,,,,,,,,
6117.5,1365.22,-0.35,0.34,-0.01,-0.69,1365.316499,-0.096498577,,,0.022461305,0.077538695,,,0.435688725,0.014311275,,,,,,,,
6122.5,1365.34,-0.23,0.36,0.13,-0.59,1365.313299,0.026701117,,,0.024625412,0.055374588,,,0.43629204,0.01370796,,,,,,,,
6127.5,1365.43,-0.14,0.38,0.24,-0.52,1365.310188,0.119811902,,,0.026663589,0.053336411,,,0.436869629,0.013130371,,,,,,,,
6132.5,1365.46,-0.11,0.39,0.28,-0.5,1365.30718,0.152820115,,,0.028537261,0.091462739,,,0.437423212,0.022576788,,,,,,,,
6137.5,1365.47,-0.1,0.4,0.3,-0.5,1365.304258,0.165741944,,,0.030228137,0.149771863,,,0.437943112,0.042056888,,,,,,,,
