Depth_cm,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,Mo_TSN,Mo_Ca_Ti,Mo_Fe_Mn,Mo_Br_Ti,Mo_Ti_inc+coh,Mo_Ti_(inc_coh),Cr_TSN,Ca_Ti-Cr,Zr_Ti-Cr,Br_Ti-Cr,S_Ti-Cr,Cr_Ti_inc+coh,Cr_Ti_inc_coh
18.8,44.35,406.47,116.19,144.12,0.629928587,0.257618657,2.249923919,NA,-1.161812949,2.451130746,0.660307357,0.32348459,-1.992533435,-2.002517656,NA,-0.290664965,3.743485524
18.9,44.86,418.91,118.43,147.45,0.692893989,0.221644328,2.461342874,NA,-1.142094879,2.441324813,0.664714231,0.293014727,-2.057122488,NA,NA,-0.268920623,3.725855956
19,45.28,431.42,120.61,150.77,0.656616932,0.300751512,2.067353082,NA,-1.169922996,2.437816662,0.669954364,0.246716446,-1.874145995,NA,NA,-0.248156129,3.832291935
19.1,45.57,443.94,122.56,154.09,0.729919816,0.339948062,2.100942896,NA,-1.059760203,2.559212528,0.652354563,0.360729825,-1.758778352,-1.765212462,-2.746189225,-0.305349165,3.773770395
19.2,45.96,456.45,124.78,157.41,0.657749111,0.359052857,2.191569711,NA,-1.136807211,2.500413204,0.691801511,0.45023345,-2.616055195,NA,-2.124693501,-0.33304193,3.613516025
19.3,46.59,468.96,127.1,160.74,0.642679962,0.317172186,1.957193858,-1.00799149,-1.222092325,2.386521202,0.615646954,0.36443383,-1.575460994,NA,NA,-0.373036105,3.754945948
19.4,47.14,481.47,128.98,164.06,0.700557589,0.335149179,1.994825699,-0.951640378,-1.102717285,2.466849556,0.671279639,0.36322403,-1.797708098,-2.075672789,-2.307621866,-0.346384709,3.803781014
19.5,47.45,493.99,130.7,167.38,0.719998888,0.482676491,1.936327233,NA,-1.101320342,2.395090155,0.637402705,0.352391847,-1.614420093,NA,NA,-0.307328296,3.635553674
19.6,4343.4,4771.6,4544.34,4553.6,0.658268729,0.366331892,2.157317749,-1.165928364,-1.212024297,2.37508412,0.694212204,0.523523031,-1.559538345,NA,-2.410240262,-0.335898369,3.646222755
19.7,4374.99,4785.86,4570.93,4582.05,0.678220619,0.340283295,1.983885582,NA,-1.129644901,2.481249389,0.654830463,0.4144409,-1.871616173,NA,-2.649767423,-0.326123713,3.875076705
19.8,4406.66,4801.68,4601.34,4610.5,0.678815364,0.322079222,2.178817133,-2.169282472,-1.136534476,2.466054409,0.666478453,0.348486084,-1.899759724,NA,-2.518210131,-0.278790922,3.768684065
19.9,4437.61,4825.38,4631.56,4638.95,0.648088265,0.243636113,2.328391668,-1.015639134,-1.125845479,2.484639882,0.677439948,0.37340306,-2.46079049,NA,-2.606918526,-0.285343081,3.702025653
20,4474.19,4852.17,4662.46,4667.4,0.667596856,0.337858654,2.093691919,NA,-1.141875553,2.449587475,0.666420174,0.377160168,-2.379252181,NA,NA,-0.313750167,3.751853875
20.1,4506.09,4878.95,4692.94,4695.85,0.675284181,0.319442153,2.075535521,NA,-1.134529187,2.498791488,0.674946863,0.395354793,-1.741489265,-3.025919999,NA,-0.297228932,3.796388978
20.2,4537.95,4902,4722.54,4724.3,0.654274444,0.326335861,2.033274292,NA,-1.141214532,2.467546553,0.676938282,0.336162108,-1.707269522,NA,NA,-0.242120484,3.825014163
20.3,4567.66,4930.36,4751.43,4752.75,0.695446857,0.310938284,2.053171847,NA,-1.084910026,2.518771593,0.628951215,0.362495974,-2.197029811,-2.460271246,-2.335332509,-0.380096267,3.661191486
20.4,4594.16,4958.78,4782.16,4781.2,0.623624104,0.366619614,1.916032334,NA,-1.271163551,2.311151358,0.686963528,0.281267303,NA,-2.196880102,-2.60906055,-0.233288618,3.741065251
20.5,4621.36,4987.35,4811.22,4809.65,0.609063173,0.279112131,2.441708676,-1.731774666,-1.255547767,2.355937992,0.648077359,0.420962802,-1.525723344,-2.148972635,-2.185184807,-0.338731229,3.681691362
20.6,4649.24,5014.05,4839.23,4838.1,0.603100277,0.298208874,1.950175916,NA,-1.279870378,2.313886419,0.59047545,0.333902546,-1.603251472,NA,-2.182081623,-0.381942979,3.840119733
20.7,4676.29,5044.35,4867.47,4866.55,0.596782405,0.219677273,2.165229727,NA,-1.253735498,2.375729352,0.562628951,0.36832171,-1.645551111,NA,-1.999517182,-0.536292477,3.383244461
20.8,4702.76,5079.96,4894.86,4895,0.656509566,0.265241188,2.121566239,-1.255785552,-1.20622992,2.35959661,0.564631254,0.268615554,-1.844620531,-1.907411361,-2.356503892,-0.403777197,3.596564528
20.9,4731.76,5113.69,4921.91,4923.45,0.690566015,0.283664373,2.113200333,NA,-1.04548753,2.561787925,0.669137698,0.381872218,-1.990621349,-1.782815677,-2.520130673,-0.296824089,3.791277184
21,4758.05,5153.27,4950.81,4951.9,0.726442194,0.362186106,2.066256886,NA,-1.091158195,2.525854958,0.732067389,0.344757785,-1.685555146,-1.968856375,NA,-0.177333699,3.837568417
21.1,4786.28,5192.43,4980.61,4980.34,0.730527905,0.261734386,2.21360762,NA,-1.083114226,2.492887078,0.699314364,0.38977122,-1.798585911,NA,-2.490822532,-0.273985635,3.841747734
21.2,4816.18,5234.89,5009.44,5008.79,0.708684417,0.266454752,2.189847276,-1.772077103,-1.061884124,2.558814587,0.672807028,0.283459293,-1.792391689,-2.950754182,-2.950754182,-0.262816697,3.817729766
21.3,4843.9,5277.89,5036.53,5037.24,0.6338081,0.253014292,2.252972993,NA,-1.225762441,2.390326065,0.648858235,0.333640889,-1.732840335,-1.936960318,-2.548780146,-0.325859779,3.701003884
21.4,4870.09,5323.29,5063.45,5065.69,0.633509765,0.322896821,1.886575079,-1.338171804,-1.335309893,2.296817465,0.624085813,0.330393078,-1.894592948,-1.789082763,-2.382709587,-0.394326658,3.51451847
21.5,4897.93,5368.69,5091.16,5094.14,0.674750072,0.276785248,2.172716863,NA,-1.221516942,2.409150036,0.646880973,0.324765273,-1.826654893,NA,-2.3516997,-0.318824457,3.740385748
21.6,4918.99,5414.1,5119.07,5122.59,0.679206322,0.258243745,2.252989424,NA,-1.201378373,2.461551915,0.660273537,0.320806635,-1.907313624,NA,-2.417227392,-0.323970569,3.803805779
21.7,4940.8,5458.95,5145.38,5151.04,0.629781133,0.255215664,1.956384343,-1.158055679,-1.224449781,2.39460474,0.62244664,0.276903953,-1.600139747,-2.266317238,NA,-0.354150068,3.764308275
21.8,4961.62,5504.36,5171.22,5179.49,0.637586694,0.231146359,2.301041074,-1.815293058,-1.185110028,2.452087058,0.600378004,0.362301407,-1.615190667,-2.398874406,-2.308697776,-0.45929247,3.59643296
21.9,4981.65,5549.76,5197.26,5207.94,0.626935078,0.270303289,2.02057057,-1.688419822,-1.307887497,2.325476385,0.566927181,0.287769088,-1.558418434,-1.998945887,-2.371331791,-0.472301361,3.71661507
22,5002.8,5595.17,5224.44,5236.39,0.602512025,0.104865671,2.005828312,NA,-1.31902145,2.298141025,0.576681154,0.265346709,-1.526364375,NA,NA,-0.440938178,3.668253632
22.1,5020.8,5606.32,5237.21,5247.71,0.626905275,0.267042011,2.056256626,NA,-1.300249484,2.344518437,0.606085954,0.298206428,-1.83300954,NA,-2.63748973,-0.401477967,3.61350521
22.2,5039.99,5616.13,5246.98,5259.03,0.583325096,0.138831616,2.441838423,-0.831346142,-1.329258792,2.323569035,0.619099311,0.260201946,-2.027407859,-2.156502556,-2.109077906,-0.386514275,3.721839231
22.3,5058.29,5625.83,5260.4,5270.35,0.542236615,0.184984972,2.088620378,-0.882614401,-1.464612871,2.200115007,0.548304662,0.204219641,-1.403692338,-1.851524216,-2.0993087,-0.472086546,3.642385581
22.4,5069.94,5635.46,5273.18,5281.68,0.53610941,0.148794063,1.96524495,-0.702730153,-1.448573064,2.19640366,0.493150677,0.258333198,-1.675603786,NA,-1.775974331,-0.572096768,3.548541606
22.5,5082.85,5645.47,5285.31,5293,0.573579855,0.21632182,2.532985879,NA,-1.436710222,2.234551465,0.494008232,0.217097217,-2.197788208,-1.557463717,-2.096330567,-0.567684268,3.522084003
22.6,5093.35,5654.55,5297.35,5304.32,0.510322819,0.118166671,2.285445405,-1.426440535,-1.487166022,2.199490782,0.508580444,0.172315963,-1.919628529,-1.642079629,-2.596322139,-0.537376407,3.48791965
22.7,5102.53,5664.7,5309.93,5315.64,0.439804622,0.223943575,2.139935532,-1.12653248,-1.66910222,2.032093637,0.495127509,0.298168326,-1.616250394,NA,-2.160318438,-0.573159703,3.391321705
22.8,5105.55,5675.07,5322.02,5326.96,0.406931318,0.200468841,2.179235398,-0.82357454,-1.681658949,1.994059258,0.449085041,0.249022214,-1.772355051,-2.211687745,-1.984443963,-0.64853793,3.369101478
22.9,5111.33,5685.45,5333.08,5338.28,0.39935827,0.105958142,2.097324188,-0.334270929,-1.749390467,1.925363585,0.412567851,0.180583779,-1.819543936,-1.936049505,-2.072269252,-0.703973009,3.260238004
23,5114.48,5694.19,5345.42,5349.6,0.397149277,0.20636173,1.960388043,-0.113114282,-1.813763664,1.827948654,0.472449106,0.228561097,-1.739284589,-1.802953669,-2.428494756,-0.646037261,3.24360953
23.1,5117.85,5702.68,5355.93,5360.92,0.451521025,0.051260462,2.081033251,-0.443481647,-1.624588922,2.015450562,0.443617729,0.212863589,-1.766348177,-2.198657087,-2.730136004,-0.633212687,3.353138044
23.2,5121.53,5712.01,5368.91,5372.24,0.481764532,0.31282152,1.911566157,-0.645316033,-1.716539368,1.928415096,0.450083733,0.221261716,-1.927407029,-1.396841455,-1.783500454,-0.675930698,3.380673817
23.3,5124.72,5721.89,5382.36,5383.56,0.580953502,0.276694603,2.116856695,-0.769111682,-1.481883635,2.157764566,0.503294858,0.305491787,-2.318480725,NA,-2.415390738,-0.638023865,3.395585435
23.4,5127.95,5732.05,5395.16,5394.88,0.604138293,0.408106013,2.046056681,NA,-1.384858996,2.227028965,0.559311129,0.374752188,-1.823201174,-2.058729621,NA,-0.525872953,3.53518783
23.5,5133.05,5741.85,5408.04,5406.2,0.576395658,0.174096792,2.300456922,NA,-1.420165658,2.185411588,0.596973502,0.313338616,-1.597608595,NA,-1.987060494,-0.447817333,3.582472465
23.6,5135.74,5750.29,5420.29,5417.52,0.573068123,0.231490395,2.209469766,-1.043932426,-1.384097807,2.277820381,0.550564298,0.233987546,-1.661468485,-2.87895243,-2.119284585,-0.489194938,3.548592713
23.7,5138.53,5758.73,5431.78,5428.85,0.584948419,0.246916126,2.164506892,NA,-1.37043062,2.262749842,0.549245324,0.273205807,-1.655218496,NA,-2.366422957,-0.500960341,3.607226177
23.8,5141.21,5767.17,5443.18,5440.17,0.578580618,0.220065197,2.602870267,NA,-1.281741021,2.337658151,0.604622483,0.228888799,-1.75994958,NA,-2.586024382,-0.382178286,3.748644154
23.9,5145.53,5775.77,5453.87,5451.49,0.575988276,0.308422421,2.22441094,-1.823287877,-1.472938411,2.138366951,0.565725768,0.333821092,-1.689106256,-2.083253276,NA,-0.498562865,3.513275217
24,5148.68,5785.48,5464.96,5462.81,0.519561406,0.211592926,2.077242086,NA,-1.38462576,2.268782726,0.564386696,0.294327912,-1.820185434,-2.001605527,-2.587871251,-0.463391555,3.542155768
24.1,5175.46,5822.33,5486.17,5484.3,0.476077268,0.173180959,2.163958778,-0.667690337,-1.539638168,2.132356442,0.537539266,0.261441438,-1.634275695,NA,-2.166914277,-0.486298237,3.493016093
24.2,5200.94,5859.18,5508.19,5505.79,0.45106181,0.198852967,2.124898335,-0.458410291,-1.611516232,2.052251531,0.398493368,0.185727348,NA,-2.171935299,-1.886699571,-0.752528597,3.218328362
24.3,5229.14,5896.03,5529.64,5527.28,0.458921165,0.191959204,2.060304636,NA,-1.590296858,2.017403392,0.398694395,0.147587506,-1.906514614,-1.388000674,-2.061416574,-0.694240536,3.334214459
24.4,5254.83,5933.07,5549.88,5548.77,0.473969869,0.227954924,2.276263383,-0.757511344,-1.548927258,2.068090929,0.447609226,0.224595568,-1.434369274,-1.99503658,-2.223515909,-0.639486489,3.336634912
24.5,5280.27,5970.59,5571.8,5570.26,0.551523299,0.316359628,2.192104888,NA,-1.46780447,2.16068856,0.490316533,0.281860706,-1.623793178,-1.861154094,NA,-0.586942953,3.396366509
24.6,5305.59,6008.56,5591.53,5591.75,0.556828217,0.239983761,2.101277392,-1.578147834,-1.414342564,2.176587836,0.546879961,0.245011083,-1.832356822,NA,NA,-0.496265445,3.615462056
24.7,5330.41,6046.52,5610.52,5613.24,0.589357659,0.14651991,2.767813708,-1.269924793,-1.29543681,2.271811275,0.576250606,0.292397402,NA,-1.83591168,-2.071440127,-0.452514335,3.554073461
24.8,5354.24,6084.48,5630.9,5634.73,0.607447375,0.126306594,2.299517928,-1.009697568,-1.298901265,2.290599631,0.581648924,0.163639505,-1.945826545,-1.841091194,-2.288249226,-0.411877356,3.574423779
24.9,5377.75,6122.45,5651.03,5656.22,0.597916904,0.100352259,2.231752684,-1.534948665,-1.207740767,2.362635235,0.56364128,0.102515138,-2.047761472,-2.7747602,-2.649821463,-0.368202524,3.679947131
25,5402.95,6160.41,5669.28,5677.7,0.626268028,0.250357236,2.165607922,NA,-1.26626498,2.267083929,0.558252629,0.225918111,-2.020189772,NA,-2.403406523,-0.464404571,3.500941663
25.1,5427.71,6198.37,5686.54,5699.19,0.570856851,0.360151448,2.160518551,NA,-1.37589213,2.19565115,0.606758636,0.297645607,-2.194316079,NA,-2.738384124,-0.383940997,3.659369882
25.2,5449.45,6236.33,5705.02,5720.68,0.614373567,0.209221885,2.117102692,NA,-1.244666232,2.317665939,0.587454427,0.308086253,-1.983487502,NA,NA,-0.43039231,3.543948577
25.3,5471.76,6274.3,5723.73,5742.17,0.677294351,0.460890653,2.166931809,-1.125169683,-1.272733363,2.291836123,0.608345759,0.35658688,-1.709552613,NA,NA,-0.401653874,3.655964746
25.4,5484.09,6312.26,5741.5,5763.66,0.689990633,0.345003933,2.17746668,NA,-1.193725088,2.40568125,0.658345697,0.492805407,-1.847803933,-1.813041827,NA,-0.383548827,3.644116317
25.5,5498.17,6350.22,5759.21,5785.15,0.633969639,0.318008744,2.25716314,NA,-1.18681974,2.41213456,0.620809427,0.355719307,-1.916453949,NA,NA,-0.375591044,3.662764375
25.6,5511.75,6388.19,5778.02,5806.64,0.60235701,0.391771746,2.096056378,-1.017033339,-1.258968651,2.309432642,0.616462635,0.388201369,-2.424998241,NA,-2.529733592,-0.373751029,3.775390488
25.7,5522.55,6426.15,5796.66,5828.13,0.641079499,0.325622207,2.158259371,NA,-1.247444579,2.325118518,0.60758192,0.368942453,-1.736794755,-1.958643505,-2.338854746,-0.39187371,3.679093917
25.8,5531.63,6465.24,5815.04,5849.62,0.5896635,0.359981341,2.402009393,-1.365755325,-1.217402949,2.360341666,0.632078181,0.381578768,-1.553655508,NA,-2.389798706,-0.375976255,3.728841839
25.9,5538.75,6518.45,5832,5871.11,0.607388705,0.450914566,1.974113411,-1.392110465,-1.330092396,2.245066663,0.651613933,0.436811808,-1.66138517,-1.578715596,-2.754806855,-0.351111885,3.645351816
26,5547.49,6566.8,5848.61,5892.6,0.65519329,0.587176169,2.015883803,NA,-1.21524109,2.348369938,0.643942481,0.414348281,-1.954623303,NA,NA,-0.347148931,3.713161966
26.1,5592.83,6577.75,5892.1,5933.28,0.655922219,0.416405136,2.096693777,NA,-1.097173142,2.467295328,0.70080839,0.533260976,-1.566964417,NA,NA,-0.321894655,3.751016205
26.2,5639.77,6587.25,5934.55,5973.95,0.683098412,0.504061379,2.052898683,NA,-1.15212779,2.44671758,0.694194179,0.309714174,-2.951984754,NA,NA,-0.16345933,3.893731703
26.3,5690.83,6596.57,5978.72,6014.63,0.680932505,0.420987094,2.05091348,NA,-1.134307427,2.466291682,0.750585243,0.514901294,-1.782984221,NA,NA,-0.219860378,3.868241373
26.4,5743.54,6606.91,6022.11,6055.3,0.732116729,0.431380572,1.973483988,NA,-1.052632438,2.579504658,0.749371827,0.542192799,-1.708697283,NA,-2.32674538,-0.261302117,3.879737295
26.5,5795.04,6618.37,6065.05,6095.98,0.750625266,0.31134808,2.021733462,NA,-0.980786243,2.608549485,0.476799146,0.47706331,-2.026611492,NA,NA,-0.577361644,4.342291879
26.6,5840.57,6629.1,6108.27,6136.65,0.771449031,0.283550574,2.034060318,NA,-1.004640074,2.606510646,0.724737582,0.430218434,-1.750122527,NA,-2.574031268,-0.238157661,3.7990155
26.7,5887.05,6638.39,6150.19,6177.33,0.791354574,0.366557643,2.036421644,NA,-1.06892583,2.469040045,0.745853027,0.436279144,-1.850116424,NA,-2.921998431,-0.257151049,3.750136366
26.8,5933.68,6648.22,6192.33,6218,0.765297683,0.38784218,2.062476688,NA,-1.113779961,2.495174294,0.756376796,0.30597123,-2.008422728,-2.485543982,NA,-0.10412642,3.824230514
26.9,5979.57,6658.17,6235.71,6258.68,0.740222164,0.29230372,2.101048072,NA,-1.036525872,2.534491623,0.721749328,0.441190742,-1.972318573,NA,-2.460435212,-0.301665986,3.79718279
27,6025.52,6667.2,6278.8,6299.35,0.678618485,0.393181336,1.890963219,-1.363820826,-1.215496903,2.32476094,0.681949118,0.350844945,-1.744349683,NA,-2.407107515,-0.277378777,3.716671193
27.1,6070.48,6675.38,6322.07,6340.03,0.667995918,0.360601572,2.301250767,NA,-1.165580177,2.415331808,0.635858069,0.474326357,-1.69989964,NA,-2.301959631,-0.484842476,3.252136576
27.2,6114.73,6683.28,6366.56,6380.7,0.708782844,0.080261581,1.968334855,NA,-0.84829267,2.771497557,0.673914115,0.406740973,-1.993897401,-2.326335861,-2.513422504,-0.299388049,3.736928143
27.3,6158.46,6693.51,6411.86,6421.38,0.653135837,0.350999347,2.088430465,NA,-1.112107148,2.515941346,0.644131584,0.172424452,-2.741742342,NA,-2.820923588,-0.162116028,4.025014217
27.4,6202.51,6702.97,6456.44,6462.05,0.618658624,0.299546917,2.161390106,-1.56427143,-1.234465513,2.43056567,0.63764154,0.364891549,-1.98803272,-2.101976072,-2.374977344,-0.355098023,3.593854854
27.5,6246.73,6712.94,6502.71,6502.73,0.575168501,0.3818639,2.147309331,-1.032403086,-1.314004991,2.342915917,0.604590873,0.416931738,NA,NA,-2.098451432,-0.42975085,3.648670461
27.6,6292.5,6725.89,6546.39,6543.4,0.614290096,0.376112745,2.16281379,NA,-1.300688345,2.338877508,0.532132102,0.330452968,-1.854306042,-1.778585328,-2.574465345,-0.50358345,3.662927146
27.7,6337.25,6745.77,6591.97,6584.08,0.631326023,0.153086174,2.36517588,NA,-1.260918429,2.326384832,0.565604901,0.323521885,NA,-2.348443949,-1.892511993,-0.502508451,3.606149109
27.8,6382.23,6776.23,6634.74,6624.75,0.698248641,0.244377051,2.108209681,NA,-1.162338037,2.412281136,0.565262981,0.30162007,-1.571015577,NA,-1.937163751,-0.481186291,3.540465237
27.9,6426.41,6802.8,6678.02,6665.43,0.652844925,0.29032005,2.223696487,NA,-1.213040735,2.387678124,0.560832461,0.287449129,-2.205136669,-2.330075406,-2.886377907,-0.43105859,3.902410944
28,6473.12,6846.97,6719.24,6706.1,0.672263572,0.320799023,2.029141235,NA,-1.23827662,2.400783753,0.609162267,0.272244596,-1.550976707,NA,NA,-0.386756058,3.702663529
28.1,6492.59,6851.22,6725.01,6713.13,0.682093733,0.301246872,2.068018003,NA,-1.142924273,2.466357131,0.592392029,0.335442569,-1.991808787,NA,-2.053078443,-0.412529699,3.60503349
28.2,6506.99,6857.04,6731.01,6720.15,0.70460456,0.355320425,2.077671433,NA,-1.153862983,2.494981309,0.613293371,0.319365159,-2.317122738,NA,-2.275730053,-0.368753298,3.754339863
28.3,6525.37,6864.12,6737.58,6727.18,0.693989385,0.361317156,2.142562062,NA,-1.122215878,2.467549342,0.64898414,0.375267703,-1.940791911,NA,-2.612889769,-0.354002527,3.757828925
28.4,6546.36,6871.48,6743.88,6734.21,0.69958498,0.390454714,2.135427148,NA,-1.164546109,2.448470133,0.669595364,0.395734246,-1.651660821,NA,-2.414017804,-0.33167028,3.788216125
28.5,6566.8,6877.03,6748.67,6741.23,0.647776934,0.279295215,2.199479522,NA,-1.185043629,2.404433752,0.674397561,0.323186161,-1.76671895,NA,-2.122106608,-0.279638474,3.682831054
28.6,6580.89,6885.14,6753.32,6748.26,0.684157667,0.322575155,2.440656325,NA,-1.258994569,2.328329687,0.665429221,0.321964689,NA,-2.034762106,-2.150155525,-0.329976449,3.663933101
28.7,6590.64,6897.15,6758.49,6755.29,0.691724344,0.298245055,2.120562507,NA,-1.219758621,2.3960127,0.665425577,0.36799967,-1.464646569,NA,-2.01815617,-0.397266659,3.599561682
28.8,6606.88,6909.04,6765.08,6762.31,0.75378103,0.214078764,2.119514417,NA,-1.064920908,2.53678373,0.675628598,0.215747119,-1.73974696,-2.058035961,-2.046454089,-0.252513835,3.754158742
28.9,6619.5,6927.25,6771.67,6769.34,0.672840532,0.370152493,2.285533242,NA,-1.181821265,2.412742518,0.705401057,0.295684606,-1.571203652,NA,NA,-0.251993493,3.805046082
29,6626.11,6940.99,6776.49,6776.37,0.671131544,0.385535295,2.180530277,NA,-1.204152645,2.447646643,0.67537897,0.315709801,-1.564073979,-2.564073979,-2.285320378,-0.301089241,3.926226885
29.1,6630.62,6949.65,6782.19,6783.39,0.62891897,0.271441865,1.975831748,NA,-1.275082138,2.346475825,0.660533125,0.324165337,-1.651768012,-2.099925571,-2.26906797,-0.322685446,3.792724923
29.2,6632.02,6962.16,6788.86,6790.42,0.634700457,0.170946936,2.491522429,-1.021779774,-1.260259393,2.346452915,0.587772575,0.296153933,-1.749500492,NA,NA,-0.419466159,3.603614412
29.3,6635.61,6969.29,6794.91,6797.45,0.576250073,0.2566318,2.061489889,-1.658692643,-1.320790693,2.293277474,0.566555275,0.222272658,-2.04026318,-2.25697229,-1.907637615,-0.437581296,3.513649955
29.4,6641.85,6980.36,6800.68,6804.47,0.590860393,0.206673829,2.428489134,-1.560305243,-1.265831288,2.380011411,0.543962194,0.263376624,-2.122960171,NA,-2.465382851,-0.478754222,3.585772754
29.5,6645.4,6992.81,6806.69,6811.5,0.616001765,0.26762962,2.048902919,-0.921598807,-1.31228103,2.327103823,0.569873617,0.307998591,-1.556426851,NA,-2.096040554,-0.451558359,3.596011892
29.6,6648.87,7003.53,6813.14,6818.53,0.613547398,0.22496358,2.159413541,NA,-1.297301883,2.35546111,0.596391822,0.278557879,-1.929186621,-1.89139806,-1.865069121,-0.407954859,3.705270496
29.7,6652.36,7020.56,6820.11,6825.55,0.578886294,0.36479663,2.117383282,NA,-1.436264846,2.225304303,0.578056953,0.29739245,-1.42214762,-2.379823306,-1.785588652,-0.466557994,3.618469586
29.8,6656.58,7042.33,6824.72,6832.58,0.625047975,0.2547432,2.336271083,-1.499369809,-1.272471967,2.369839184,0.563747601,0.292676686,-1.694159932,-2.055887768,-1.953225426,-0.441364485,3.720031347
29.9,6660.34,7062.05,6829.74,6839.6,0.636775861,0.305586043,2.114767566,NA,-1.274765038,2.397729391,0.577785175,0.343547311,-1.683122117,NA,-1.707945701,-0.476495199,3.634208294
30,6662.18,7083.87,6835.07,6846.63,0.560994594,0.323405598,1.970061396,-2.185258765,-1.331884328,2.339990966,0.589056025,0.288213456,-1.632381088,NA,-1.901894032,-0.397308086,3.645212958
30.1,6675.31,7087.44,6841.79,6854.15,0.478466588,0.263057762,2.0360628,-0.831836109,-1.454596722,2.209064112,0.596403515,0.443429531,-1.550373967,-2.112925417,-2.270533271,-0.505077177,3.455538299
30.2,6690.41,7088.85,6849.53,6861.67,0.420547515,0.244944803,1.744349141,-1.08546897,-1.559805889,2.099040826,0.5129847,0.268225228,NA,NA,-1.93882538,-0.480395832,3.498436107
