Depth_cm,Age_BP_Sh13,Age_BP_Sh20_min,Age_BP_Sh20_max,Age_BP_Sh20_median,Age_BP_Sh20_mean,RABD620,R850_R900,LOESS_100_age,LOESS_100_R850_R900,Predicted,Residuals,age_plot,R850_R900_mean,R850_R900_sd,Depth_0.1cm,Age_BP_Sh20_min_0.1cm,Age_BP_Sh20_max_0.1cm,Age_BP_Sh20_median_0.1cm,Age_BP_Sh20_mean_0.1cm,R850_R900_0.1cm,Depth_0.1cm,Age_BP_Sh20_min_0.5cm,Age_BP_Sh20_max_0.5cm,Age_BP_Sh20_median_0.5cm,Age_BP_Sh20_mean_0.5cm,R850_R900_0.5cm,,depth,min,max,median,mean
7.25102,41.6,-40.6,-8.92,-19.79,-21.41,1.023451328,0.991987664,,,,,,,,105.7,11016.09,11535.26,11441.26,11379.68,1.025805129,,,,,,,,7.25102,-40.6,-8.92,-19.79,-21.41
7.25788,41.7,-40.55,-8.9,-19.76,-21.37,1.021583502,0.995259246,,,,,,,,105.8,11017.79,11536.71,11444.54,11383.14,1.030037769,,,,,,,,7.25788,-40.55,-8.9,-19.76,-21.37
7.26474,41.7,-40.5,-8.87,-19.7,-21.33,1.023600085,0.993306803,,,,,,,,105.9,11018.51,11539.87,11447.98,11386.59,1.032485599,,,,,,,,7.26474,-40.5,-8.87,-19.7,-21.33
7.2716,41.8,-40.48,-8.86,-19.65,-21.29,1.024394886,0.989047369,,,,,,,,106,11020.32,11545.53,11450.86,11390.05,1.031964211,,,,,,,,7.2716,-40.48,-8.86,-19.65,-21.29
7.27846,41.8,-40.45,-8.84,-19.58,-21.25,1.025673209,0.990853049,,,,,,,,106.1,11023.87,11545.65,11454.23,11393.66,1.030797615,,,,,,,,7.27846,-40.45,-8.84,-19.58,-21.25
7.28532,41.9,-40.42,-8.82,-19.5,-21.21,1.028462036,0.991043997,,,,,,,,106.2,11027.9,11545.76,11458.9,11397.27,1.028903829,,,,,,,,7.28532,-40.42,-8.82,-19.5,-21.21
7.29218,42,-40.39,-8.8,-19.44,-21.17,1.026604455,0.98796716,,,,,,,,106.3,11030.15,11547.98,11463.08,11400.88,1.025774903,,,,,,,,7.29218,-40.39,-8.8,-19.44,-21.17
7.29904,42,-40.37,-8.78,-19.36,-21.13,1.025929755,0.981337625,,,,,,,,106.4,11032.2,11552.12,11466.61,11404.5,1.02906164,,,,,,,,7.29904,-40.37,-8.78,-19.36,-21.13
7.3059,42.1,-40.34,-8.76,-19.31,-21.1,1.022015792,0.974151515,,,,,,,,106.5,11033.89,11556.6,11471.16,11408.11,1.037592819,,,,,,,,7.3059,-40.34,-8.76,-19.31,-21.1
7.31276,42.2,-40.28,-8.75,-19.27,-21.06,1.020914546,0.970136807,,,,,,,,106.6,11035.96,11574.8,11475.06,11411.72,1.035107052,,,,,,,,7.31276,-40.28,-8.75,-19.27,-21.06
7.31962,42.2,-40.23,-8.73,-19.23,-21.02,1.021528524,0.965214715,,,,,,,,106.7,11038.08,11590.97,11479.35,11415.33,1.029147568,,,,,,,,7.31962,-40.23,-8.73,-19.23,-21.02
7.32648,42.3,-40.2,-8.71,-19.19,-20.98,1.024361602,0.970005516,,,,,,,,106.8,11041.08,11596.76,11483.48,11418.94,1.030960951,,,,,,,,7.32648,-40.2,-8.71,-19.19,-20.98
7.33334,42.4,-40.19,-8.69,-19.15,-20.94,1.026904879,0.977672581,,,,,,,,106.9,11043.17,11602.55,11487.9,11422.56,1.036230797,,,,,,,,7.33334,-40.19,-8.69,-19.15,-20.94
7.3402,42.4,-40.19,-8.67,-19.11,-20.9,1.028676156,0.976954279,,,,,,,,107,11044.41,11608.34,11492.44,11426.17,1.039256634,,,,,,,,7.3402,-40.19,-8.67,-19.11,-20.9
7.34706,42.5,-40.18,-8.65,-19.07,-20.86,1.025376271,0.974514507,,,,,,,,107.1,11045.18,11614.13,11496.94,11429.78,1.03516459,,,,,,,,7.34706,-40.18,-8.65,-19.07,-20.86
7.35392,42.6,-40.15,-8.62,-19.02,-20.82,1.024392346,0.967294732,,,,,,,,107.2,11046.42,11619.92,11501.37,11433.39,1.037739118,,,,,,,,7.35392,-40.15,-8.62,-19.02,-20.82
7.36078,42.7,-40.12,-8.59,-18.98,-20.78,1.022488039,0.965030693,,,,,,,,107.3,11048.21,11625.71,11505.67,11437.01,1.035641231,,,,,,,,7.36078,-40.12,-8.59,-18.98,-20.78
7.36764,42.8,-40.08,-8.57,-18.91,-20.74,1.025104506,0.958522784,,,,,,,,107.4,11049.54,11631.5,11510.01,11440.62,1.030743109,,,,,,,,7.36764,-40.08,-8.57,-18.91,-20.74
7.3745,42.9,-40.03,-8.54,-18.86,-20.7,1.025795768,0.962196011,,,,,,,,107.5,11051.92,11637.29,11514.17,11444.23,1.030102227,,,,,,,,7.3745,-40.03,-8.54,-18.86,-20.7
7.38136,42.9,-39.98,-8.51,-18.8,-20.66,1.024113117,0.967643384,,,,,,,,107.6,11053.55,11643.08,11518.99,11447.84,1.031656123,,,,,,,,7.38136,-39.98,-8.51,-18.8,-20.66
7.38822,43,-39.94,-8.49,-18.74,-20.62,1.02258293,0.963353846,,,,,,,,107.7,11056.63,11648.41,11523.96,11451.45,1.028896795,,,,,,,,7.38822,-39.94,-8.49,-18.74,-20.62
7.39508,43.1,-39.9,-8.46,-18.68,-20.58,1.017905774,0.970169396,,,,,,,,107.8,11058.58,11650.59,11528.52,11455.07,1.022354306,,,,,,,,7.39508,-39.9,-8.46,-18.68,-20.58
7.40194,43.1,-39.86,-8.44,-18.62,-20.54,1.016771518,0.96576226,,,,,,,,107.9,11059.8,11652.77,11533.61,11458.68,1.021704365,,,,,,,,7.40194,-39.86,-8.44,-18.62,-20.54
7.4088,43.2,-39.83,-8.41,-18.56,-20.51,1.017523239,0.967893627,,,,,,,,108,11060.91,11654.95,11537.73,11462.29,1.029293249,,,,,,,,7.4088,-39.83,-8.41,-18.56,-20.51
7.41566,43.2,-39.81,-8.39,-18.51,-20.47,1.019842596,0.972824349,,,,,,,,108.1,11062.25,11658.87,11538.46,11463.95,1.034924844,,,,,,,,7.41566,-39.81,-8.39,-18.51,-20.47
7.42252,43.2,-39.8,-8.37,-18.47,-20.43,1.022088437,0.979196834,,,,,,,,108.2,11066.09,11662.78,11539.4,11465.62,1.034897245,,,,,,,,7.42252,-39.8,-8.37,-18.47,-20.43
7.42938,43.3,-39.78,-8.33,-18.42,-20.39,1.022326811,0.982806709,,,,,,,,108.3,11071.18,11666.7,11540.24,11467.28,1.034028737,,,,,,,,7.42938,-39.78,-8.33,-18.42,-20.39
7.43624,43.6,-39.77,-8.3,-18.36,-20.35,1.018567897,0.985313074,,,,,,,,108.4,11072.85,11670.62,11541.1,11468.94,1.034205955,,,,,,,,7.43624,-39.77,-8.3,-18.36,-20.35
7.4431,43.6,-39.74,-8.28,-18.3,-20.31,1.019437847,0.982443688,,,,,,,,108.5,11075.53,11674.53,11541.92,11470.61,1.031992402,,,,,,,,7.4431,-39.74,-8.28,-18.3,-20.31
7.44996,43.7,-39.7,-8.25,-18.25,-20.27,1.021409125,0.991258502,,,,,,,,108.6,11078.45,11678.45,11542.7,11472.27,1.031013224,,,,,,,,7.44996,-39.7,-8.25,-18.25,-20.27
7.45682,43.7,-39.66,-8.23,-18.21,-20.23,1.020328538,0.997149124,,,,,,,,108.7,11080.54,11682.37,11543.51,11473.93,1.029909435,,,,,,,,7.45682,-39.66,-8.23,-18.21,-20.23
7.46368,43.8,-39.62,-8.2,-18.17,-20.19,1.021427233,0.997020317,,,,,,,,108.8,11082.59,11686.28,11544.29,11475.59,1.027944086,,,,,,,,7.46368,-39.62,-8.2,-18.17,-20.19
7.47054,43.9,-39.6,-8.18,-18.12,-20.15,1.020144746,0.994929472,,,,,,,,108.9,11084.23,11689.49,11545.06,11477.26,1.02775,,,,,,,,7.47054,-39.6,-8.18,-18.12,-20.15
7.4774,45.5,-39.55,-8.17,-18.08,-20.11,1.020407514,0.992254882,,,,,,,,109,11088.2,11691.53,11545.73,11478.92,1.02775,,,,,,,,7.4774,-39.55,-8.17,-18.08,-20.11
7.48426,45.5,-39.53,-8.15,-18.03,-20.07,1.020046452,0.986054118,,,,,,,,,,,,,,,,,,,,,7.48426,-39.53,-8.15,-18.03,-20.07
7.49112,45.6,-39.51,-8.13,-17.99,-20.03,1.018558675,0.98869274,,,,,,,,,,,,,,,,,,,,,7.49112,-39.51,-8.13,-17.99,-20.03
7.49798,45.7,-39.49,-8.12,-17.95,-19.99,1.016581724,0.986910298,,,,,,,,,,,,,,,,,,,,,7.49798,-39.49,-8.12,-17.95,-19.99
7.50484,45.7,-39.46,-8.1,-17.87,-19.95,1.017906551,0.987063817,,,,,,,,,,,,,,,,,,,,,7.50484,-39.46,-8.1,-17.87,-19.95
7.5117,46,-39.44,-8.08,-17.84,-19.92,1.020159277,0.986922998,,,,,,,,,,,,,,,,,,,,,7.5117,-39.44,-8.08,-17.84,-19.92
7.51856,46.1,-39.42,-8.06,-17.77,-19.88,1.02141992,0.986977803,,,,,,,,,,,,,,,,,,,,,7.51856,-39.42,-8.06,-17.77,-19.88
7.52542,46.1,-39.4,-8.03,-17.73,-19.84,1.022200235,0.992822871,,,,,,,,,,,,,,,,,,,,,7.52542,-39.4,-8.03,-17.73,-19.84
7.53228,46.2,-39.39,-8.01,-17.69,-19.8,1.020061353,0.993585895,,,,,,,,,,,,,,,,,,,,,7.53228,-39.39,-8.01,-17.69,-19.8
7.53914,46.1,-39.37,-8,-17.66,-19.76,1.018138431,0.993085925,,,,,,,,,,,,,,,,,,,,,7.53914,-39.37,-8,-17.66,-19.76
7.546,46.4,-39.35,-7.99,-17.59,-19.72,1.01771806,0.993787517,,,,,,,,,,,,,,,,,,,,,7.546,-39.35,-7.99,-17.59,-19.72
7.55286,46.4,-39.33,-7.97,-17.57,-19.68,1.016907158,0.997093634,,,,,,,,,,,,,,,,,,,,,7.55286,-39.33,-7.97,-17.57,-19.68
7.55972,46.5,-39.3,-7.94,-17.53,-19.64,1.019520815,1.003233355,,,,,,,,,,,,,,,,,,,,,7.55972,-39.3,-7.94,-17.53,-19.64
7.56658,46.5,-39.29,-7.92,-17.51,-19.6,1.017456394,0.999768339,,,,,,,,,,,,,,,,,,,,,7.56658,-39.29,-7.92,-17.51,-19.6
7.57344,46.6,-39.28,-7.89,-17.47,-19.56,1.014586907,0.997392065,,,,,,,,,,,,,,,,,,,,,7.57344,-39.28,-7.89,-17.47,-19.56
7.5803,46.7,-39.27,-7.87,-17.44,-19.52,1.016237674,0.991681771,,,,,,,,,,,,,,,,,,,,,7.5803,-39.27,-7.87,-17.44,-19.52
7.58716,46.8,-39.26,-7.86,-17.41,-19.48,1.019232355,0.988494661,,,,,,,,,,,,,,,,,,,,,7.58716,-39.26,-7.86,-17.41,-19.48
7.59402,46.8,-39.24,-7.84,-17.37,-19.44,1.017990562,0.986206036,,,,,,,,,,,,,,,,,,,,,7.59402,-39.24,-7.84,-17.37,-19.44
7.60088,46.9,-39.23,-7.82,-17.32,-19.4,1.018056738,0.981876509,,,,,,,,,,,,,,,,,,,,,7.60088,-39.23,-7.82,-17.32,-19.4
7.60774,47,-39.22,-7.8,-17.28,-19.37,1.01673681,0.990330643,,,,,,,,,,,,,,,,,,,,,7.60774,-39.22,-7.8,-17.28,-19.37
7.6146,47,-39.21,-7.76,-17.22,-19.33,1.015964364,0.994396849,,,,,,,,,,,,,,,,,,,,,7.6146,-39.21,-7.76,-17.22,-19.33
7.62146,47.1,-39.19,-7.73,-17.18,-19.29,1.01908879,0.991956618,,,,,,,,,,,,,,,,,,,,,7.62146,-39.19,-7.73,-17.18,-19.29
7.62832,47.1,-39.15,-7.7,-17.12,-19.25,1.016243815,0.988293245,,,,,,,,,,,,,,,,,,,,,7.62832,-39.15,-7.7,-17.12,-19.25
7.63518,47.2,-39.11,-7.68,-17.1,-19.21,1.015421719,0.980911539,,,,,,,,,,,,,,,,,,,,,7.63518,-39.11,-7.68,-17.1,-19.21
7.64204,47.2,-39.09,-7.66,-17.08,-19.17,1.019598788,0.9799444,,,,,,,,,,,,,,,,,,,,,7.64204,-39.09,-7.66,-17.08,-19.17
7.6489,47.3,-39.08,-7.64,-17.05,-19.13,1.022416164,0.981295688,,,,,,,,,,,,,,,,,,,,,7.6489,-39.08,-7.64,-17.05,-19.13
7.65576,47.3,-39.06,-7.62,-17,-19.09,1.027307482,0.981974659,,,,,,,,,,,,,,,,,,,,,7.65576,-39.06,-7.62,-17,-19.09
7.66262,47.3,-39.02,-7.57,-16.96,-19.05,1.025925065,0.98085795,,,,,,,,,,,,,,,,,,,,,7.66262,-39.02,-7.57,-16.96,-19.05
7.66948,47.4,-38.98,-7.52,-16.92,-19.01,1.028995185,0.972208601,,,,,,,,,,,,,,,,,,,,,7.66948,-38.98,-7.52,-16.92,-19.01
7.67634,47.5,-38.93,-7.5,-16.9,-18.97,1.029491048,0.972496045,,,,,,,,,,,,,,,,,,,,,7.67634,-38.93,-7.5,-16.9,-18.97
7.6832,47.5,-38.89,-7.46,-16.82,-18.93,1.027693724,0.972096624,,,,,,,,,,,,,,,,,,,,,7.6832,-38.89,-7.46,-16.82,-18.93
7.69006,47.5,-38.84,-7.41,-16.79,-18.89,1.027956075,0.969414191,,,,,,,,,,,,,,,,,,,,,7.69006,-38.84,-7.41,-16.79,-18.89
7.69692,47.6,-38.81,-7.36,-16.74,-18.85,1.023386191,0.972708807,,,,,,,,,,,,,,,,,,,,,7.69692,-38.81,-7.36,-16.74,-18.85
7.70378,47.7,-38.79,-7.33,-16.66,-18.81,1.026476831,0.969183017,,,,,,,,,,,,,,,,,,,,,7.70378,-38.79,-7.33,-16.66,-18.81
7.71064,47.8,-38.77,-7.3,-16.61,-18.78,1.023417481,0.959278637,,,,,,,,,,,,,,,,,,,,,7.71064,-38.77,-7.3,-16.61,-18.78
7.7175,47.8,-38.75,-7.26,-16.58,-18.74,1.019844805,0.95588227,,,,,,,,,,,,,,,,,,,,,7.7175,-38.75,-7.26,-16.58,-18.74
7.72436,47.9,-38.73,-7.23,-16.55,-18.7,1.019636623,0.953572187,,,,,,,,,,,,,,,,,,,,,7.72436,-38.73,-7.23,-16.55,-18.7
7.73122,48,-38.71,-7.21,-16.52,-18.66,1.025592315,0.964255062,,,,,,,,,,,,,,,,,,,,,7.73122,-38.71,-7.21,-16.52,-18.66
7.73808,48,-38.69,-7.15,-16.48,-18.62,1.023682302,0.973571294,,,,,,,,,,,,,,,,,,,,,7.73808,-38.69,-7.15,-16.48,-18.62
7.74494,48.1,-38.67,-7.13,-16.42,-18.58,1.024945806,0.974699756,,,,,,,,,,,,,,,,,,,,,7.74494,-38.67,-7.13,-16.42,-18.58
7.7518,48.1,-38.65,-7.11,-16.37,-18.54,1.022383425,0.972742905,,,,,,,,,,,,,,,,,,,,,7.7518,-38.65,-7.11,-16.37,-18.54
7.75866,48.2,-38.63,-7.1,-16.31,-18.5,1.023832381,0.96542291,,,,,,,,,,,,,,,,,,,,,7.75866,-38.63,-7.1,-16.31,-18.5
7.76552,48.3,-38.61,-7.07,-16.26,-18.46,1.020510324,0.962441892,,,,,,,,,,,,,,,,,,,,,7.76552,-38.61,-7.07,-16.26,-18.46
7.77238,48.3,-38.59,-7.03,-16.21,-18.42,1.028272353,0.969015257,,,,,,,,,,,,,,,,,,,,,7.77238,-38.59,-7.03,-16.21,-18.42
7.77924,48.4,-38.58,-6.99,-16.15,-18.38,1.02522753,0.979297673,,,,,,,,,,,,,,,,,,,,,7.77924,-38.58,-6.99,-16.15,-18.38
7.7861,48.5,-38.56,-6.96,-16.12,-18.34,1.02416517,0.98225134,,,,,,,,,,,,,,,,,,,,,7.7861,-38.56,-6.96,-16.12,-18.34
7.79296,48.5,-38.54,-6.94,-16.1,-18.3,1.024154458,0.985236178,,,,,,,,,,,,,,,,,,,,,7.79296,-38.54,-6.94,-16.1,-18.3
7.79982,48.5,-38.52,-6.92,-16.02,-18.26,1.025487711,0.98810161,,,,,,,,,,,,,,,,,,,,,7.79982,-38.52,-6.92,-16.02,-18.26
7.80668,48.6,-38.51,-6.87,-15.96,-18.22,1.02618543,0.993021011,,,,,,,,,,,,,,,,,,,,,7.80668,-38.51,-6.87,-15.96,-18.22
7.81354,48.7,-38.49,-6.83,-15.94,-18.19,1.024640538,0.992588364,,,,,,,,,,,,,,,,,,,,,7.81354,-38.49,-6.83,-15.94,-18.19
7.8204,48.8,-38.47,-6.78,-15.89,-18.15,1.023100335,0.990927347,,,,,,,,,,,,,,,,,,,,,7.8204,-38.47,-6.78,-15.89,-18.15
7.82726,48.9,-38.45,-6.75,-15.85,-18.11,1.027069786,0.983009342,,,,,,,,,,,,,,,,,,,,,7.82726,-38.45,-6.75,-15.85,-18.11
7.83412,48.9,-38.44,-6.72,-15.8,-18.07,1.026494398,0.976544736,,,,,,,,,,,,,,,,,,,,,7.83412,-38.44,-6.72,-15.8,-18.07
7.84098,49,-38.42,-6.69,-15.76,-18.03,1.026697866,0.975647398,,,,,,,,,,,,,,,,,,,,,7.84098,-38.42,-6.69,-15.76,-18.03
7.84784,49,-38.4,-6.66,-15.71,-17.99,1.026596439,0.979116857,,,,,,,,,,,,,,,,,,,,,7.84784,-38.4,-6.66,-15.71,-17.99
7.8547,49.1,-38.38,-6.63,-15.65,-17.95,1.021599776,0.982707875,,,,,,,,,,,,,,,,,,,,,7.8547,-38.38,-6.63,-15.65,-17.95
7.86156,49.2,-38.37,-6.59,-15.62,-17.91,1.02191663,0.985429575,,,,,,,,,,,,,,,,,,,,,7.86156,-38.37,-6.59,-15.62,-17.91
7.86842,49.2,-38.34,-6.53,-15.58,-17.87,1.02277685,0.984107891,,,,,,,,,,,,,,,,,,,,,7.86842,-38.34,-6.53,-15.58,-17.87
7.87528,49.3,-38.32,-6.48,-15.53,-17.83,1.024760978,0.982562291,,,,,,,,,,,,,,,,,,,,,7.87528,-38.32,-6.48,-15.53,-17.83
7.88214,49.3,-38.3,-6.42,-15.49,-17.79,1.024799803,0.969515963,,,,,,,,,,,,,,,,,,,,,7.88214,-38.3,-6.42,-15.49,-17.79
7.889,49.4,-38.27,-6.38,-15.44,-17.75,1.02473855,0.959310417,,,,,,,,,,,,,,,,,,,,,7.889,-38.27,-6.38,-15.44,-17.75
7.89586,49.5,-38.25,-6.36,-15.4,-17.71,1.024557467,0.94365158,,,,,,,,,,,,,,,,,,,,,7.89586,-38.25,-6.36,-15.4,-17.71
7.90272,49.6,-38.23,-6.33,-15.36,-17.67,1.031487263,0.934931221,,,,,,,,,,,,,,,,,,,,,7.90272,-38.23,-6.33,-15.36,-17.67
7.90958,49.6,-38.2,-6.28,-15.31,-17.63,1.028810061,0.927934227,,,,,,,,,,,,,,,,,,,,,7.90958,-38.2,-6.28,-15.31,-17.63
7.91644,49.6,-38.19,-6.23,-15.29,-17.6,1.031359973,0.930137182,,,,,,,,,,,,,,,,,,,,,7.91644,-38.19,-6.23,-15.29,-17.6
7.9233,49.7,-38.18,-6.19,-15.23,-17.56,1.032888729,0.935292096,,,,,,,,,,,,,,,,,,,,,7.9233,-38.18,-6.19,-15.23,-17.56
7.93016,49.7,-38.17,-6.17,-15.12,-17.52,1.035486059,0.936770201,,,,,,,,,,,,,,,,,,,,,7.93016,-38.17,-6.17,-15.12,-17.52
7.93702,49.8,-38.17,-6.15,-15.08,-17.48,1.030038238,0.932610456,,,,,,,,,,,,,,,,,,,,,7.93702,-38.17,-6.15,-15.08,-17.48
7.94388,49.8,-38.16,-6.11,-15.08,-17.44,1.032726495,0.936343057,,,,,,,,,,,,,,,,,,,,,7.94388,-38.16,-6.11,-15.08,-17.44
7.95074,49.9,-38.16,-6.07,-15.03,-17.4,1.032961233,0.949141743,,,,,,,,,,,,,,,,,,,,,7.95074,-38.16,-6.07,-15.03,-17.4
7.9576,49.9,-38.15,-6.04,-14.98,-17.36,1.030446698,0.957177711,,,,,,,,,,,,,,,,,,,,,7.9576,-38.15,-6.04,-14.98,-17.36
7.96446,50,-38.14,-6,-14.95,-17.32,1.026878262,0.968153614,,,,,,,,,,,,,,,,,,,,,7.96446,-38.14,-6,-14.95,-17.32
7.97132,50,-38.14,-5.96,-14.92,-17.28,1.028771345,0.969063927,,,,,,,,,,,,,,,,,,,,,7.97132,-38.14,-5.96,-14.92,-17.28
7.97818,50.1,-38.13,-5.93,-14.88,-17.24,1.030226337,0.969897182,,,,,,,,,,,,,,,,,,,,,7.97818,-38.13,-5.93,-14.88,-17.24
7.98504,50.1,-38.13,-5.91,-14.8,-17.2,1.034802836,0.966877787,,,,,,,,,,,,,,,,,,,,,7.98504,-38.13,-5.91,-14.8,-17.2
7.9919,50.2,-38.11,-5.89,-14.76,-17.16,1.038466486,0.966795107,,,,,,,,,,,,,,,,,,,,,7.9919,-38.11,-5.89,-14.76,-17.16
7.99876,50.1,-38.1,-5.85,-14.72,-17.12,1.040697118,0.970630621,,,,,,,,,,,,,,,,,,,,,7.99876,-38.1,-5.85,-14.72,-17.12
8.00562,50.1,-38.01,-5.84,-14.69,-17.08,1.043461175,0.982303621,,,,,,,,,,,,,,,,,,,,,8.00562,-38.01,-5.84,-14.69,-17.08
8.01248,51.8,-37.9,-5.84,-14.67,-17.04,1.037302963,0.989369674,,,,,,,,,,,,,,,,,,,,,8.01248,-37.9,-5.84,-14.67,-17.04
8.01934,51.9,-37.79,-5.83,-14.64,-17,1.037561162,0.997387263,,,,,,,,,,,,,,,,,,,,,8.01934,-37.79,-5.83,-14.64,-17
8.0262,52,-37.67,-5.83,-14.61,-16.96,1.034931557,0.994912359,,,,,,,,,,,,,,,,,,,,,8.0262,-37.67,-5.83,-14.61,-16.96
8.03306,52,-37.56,-5.83,-14.58,-16.92,1.037564343,0.985277196,,,,,,,,,,,,,,,,,,,,,8.03306,-37.56,-5.83,-14.58,-16.92
8.03992,52.1,-37.45,-5.82,-14.56,-16.88,1.040011735,0.960855017,,,,,,,,,,,,,,,,,,,,,8.03992,-37.45,-5.82,-14.56,-16.88
8.04678,52,-37.34,-5.82,-14.53,-16.85,1.038768649,0.944844581,,,,,,,,,,,,,,,,,,,,,8.04678,-37.34,-5.82,-14.53,-16.85
8.05364,52,-37.23,-5.81,-14.5,-16.81,1.039521086,0.93866109,,,,,,,,,,,,,,,,,,,,,8.05364,-37.23,-5.81,-14.5,-16.81
8.0605,52.1,-37.12,-5.8,-14.47,-16.77,1.040458028,0.953463174,,,,,,,,,,,,,,,,,,,,,8.0605,-37.12,-5.8,-14.47,-16.77
8.06736,52.1,-37,-5.8,-14.44,-16.73,1.033341761,0.966345555,,,,,,,,,,,,,,,,,,,,,8.06736,-37,-5.8,-14.44,-16.73
8.07422,52.2,-36.89,-5.79,-14.4,-16.69,1.032073132,0.975651018,,,,,,,,,,,,,,,,,,,,,8.07422,-36.89,-5.79,-14.4,-16.69
8.08108,52.2,-36.78,-5.79,-14.37,-16.65,1.027576455,0.978153321,,,,,,,,,,,,,,,,,,,,,8.08108,-36.78,-5.79,-14.37,-16.65
8.08794,52.3,-36.67,-5.78,-14.33,-16.61,1.028332916,0.975565579,,,,,,,,,,,,,,,,,,,,,8.08794,-36.67,-5.78,-14.33,-16.61
8.0948,52.3,-36.56,-5.77,-14.31,-16.57,1.025476632,0.97725809,,,,,,,,,,,,,,,,,,,,,8.0948,-36.56,-5.77,-14.31,-16.57
8.10166,52.4,-36.46,-5.77,-14.28,-16.53,1.02202533,0.976217258,,,,,,,,,,,,,,,,,,,,,8.10166,-36.46,-5.77,-14.28,-16.53
8.10852,52.5,-36.35,-5.76,-14.25,-16.49,1.020574767,0.977210302,,,,,,,,,,,,,,,,,,,,,8.10852,-36.35,-5.76,-14.25,-16.49
8.11538,52.6,-36.24,-5.76,-14.22,-16.45,1.020228789,0.973902723,,,,,,,,,,,,,,,,,,,,,8.11538,-36.24,-5.76,-14.22,-16.45
8.12224,54.4,-36.13,-5.75,-14.19,-16.41,1.022406007,0.971703573,,,,,,,,,,,,,,,,,,,,,8.12224,-36.13,-5.75,-14.19,-16.41
8.1291,54.5,-36.02,-5.73,-14.15,-16.37,1.021218226,0.971944303,,,,,,,,,,,,,,,,,,,,,8.1291,-36.02,-5.73,-14.15,-16.37
8.13596,54.6,-35.92,-5.72,-14.12,-16.33,1.023842281,0.96501708,,,,,,,,,,,,,,,,,,,,,8.13596,-35.92,-5.72,-14.12,-16.33
8.14282,54.7,-35.81,-5.71,-14.09,-16.29,1.024210453,0.951831168,,,,,,,,,,,,,,,,,,,,,8.14282,-35.81,-5.71,-14.09,-16.29
8.14968,54.8,-35.7,-5.71,-14.06,-16.25,1.023088973,0.933329093,,,,,,,,,,,,,,,,,,,,,8.14968,-35.7,-5.71,-14.06,-16.25
8.15654,54.9,-35.59,-5.7,-14.03,-16.21,1.019415237,0.90763486,,,,,,,,,,,,,,,,,,,,,8.15654,-35.59,-5.7,-14.03,-16.21
8.1634,55,-35.48,-5.7,-13.99,-16.17,1.023975436,0.901001904,,,,,,,,,,,,,,,,,,,,,8.1634,-35.48,-5.7,-13.99,-16.17
8.17026,55.1,-35.38,-5.69,-13.96,-16.13,1.029238142,0.913849738,,,,,,,,,,,,,,,,,,,,,8.17026,-35.38,-5.69,-13.96,-16.13
8.17712,55.2,-35.27,-5.69,-13.93,-16.09,1.029052882,0.952944846,,,,,,,,,,,,,,,,,,,,,8.17712,-35.27,-5.69,-13.93,-16.09
8.18398,55.3,-35.16,-5.68,-13.9,-16.05,1.023326779,0.977643381,,,,,,,,,,,,,,,,,,,,,8.18398,-35.16,-5.68,-13.9,-16.05
8.19084,55.6,-35.05,-5.68,-13.87,-16.01,1.019432923,0.991287051,,,,,,,,,,,,,,,,,,,,,8.19084,-35.05,-5.68,-13.87,-16.01
8.1977,55.7,-34.94,-5.67,-13.84,-15.97,1.019637529,0.994427003,,,,,,,,,,,,,,,,,,,,,8.1977,-34.94,-5.67,-13.84,-15.97
8.20456,55.8,-34.84,-5.67,-13.81,-15.93,1.020495125,0.983848483,,,,,,,,,,,,,,,,,,,,,8.20456,-34.84,-5.67,-13.81,-15.93
8.21142,55.9,-34.73,-5.66,-13.79,-15.89,1.01774309,0.993506658,,,,,,,,,,,,,,,,,,,,,8.21142,-34.73,-5.66,-13.79,-15.89
8.21828,56.2,-34.62,-5.66,-13.76,-15.85,1.020986709,0.989652874,,,,,,,,,,,,,,,,,,,,,8.21828,-34.62,-5.66,-13.76,-15.85
8.22514,56.2,-34.51,-5.66,-13.72,-15.81,1.01406143,0.992974672,,,,,,,,,,,,,,,,,,,,,8.22514,-34.51,-5.66,-13.72,-15.81
8.232,57.9,-34.4,-5.65,-13.69,-15.77,1.018792124,0.990876779,,,,,,,,,,,,,,,,,,,,,8.232,-34.4,-5.65,-13.69,-15.77
8.23886,58,-34.3,-5.65,-13.66,-15.73,1.018740268,0.988331121,,,,,,,,,,,,,,,,,,,,,8.23886,-34.3,-5.65,-13.66,-15.73
8.24572,58.1,-34.19,-5.64,-13.63,-15.69,1.023754321,0.983890521,,,,,,,,,,,,,,,,,,,,,8.24572,-34.19,-5.64,-13.63,-15.69
8.25258,58.2,-34.08,-5.64,-13.61,-15.65,1.02249744,0.984631588,,,,,,,,,,,,,,,,,,,,,8.25258,-34.08,-5.64,-13.61,-15.65
8.25944,58.3,-33.97,-5.63,-13.58,-15.61,1.02026151,0.98683825,,,,,,,,,,,,,,,,,,,,,8.25944,-33.97,-5.63,-13.58,-15.61
8.2663,58.4,-33.86,-5.63,-13.54,-15.57,1.020693664,0.990233206,,,,,,,,,,,,,,,,,,,,,8.2663,-33.86,-5.63,-13.54,-15.57
8.27316,58.5,-33.76,-5.62,-13.51,-15.53,1.019411438,0.9832166,,,,,,,,,,,,,,,,,,,,,8.27316,-33.76,-5.62,-13.51,-15.53
